id,time
0,54514
1,52098
2,26304
3,50786
4,44834
5,38213
6,37195
7,53842
8,24082
9,26066
10,37011
11,51681
12,33789
13,24049
14,37557
15,52961
16,47294
17,25975
18,27374
19,44937
20,52954
21,45763
22,26245
23,42700
24,49122
25,24451
26,24669
27,24424
28,26592
29,53276
30,48638
31,25209
32,53029
33,47170
34,36938
35,25393
36,22641
37,49196
38,32154
39,42629
40,26893
41,53484
42,35304
43,39472
44,25321
45,29292
46,52814
47,27968
48,40518
49,42066
50,38121
51,29779
52,29202
53,25391
54,44536
55,50593
56,26647
57,25244
58,24560
59,52823
60,24922
61,40352
62,48403
63,53639
64,32393
65,48502
66,49913
67,53466
68,51183
69,25795
70,47641
71,49104
72,53065
73,36223
74,47077
75,49622
76,46668
77,33939
78,25126
79,43185
80,49879
81,48003
82,28631
83,51604
84,27935
85,51502
86,50817
87,43502
88,48174
89,25409
90,45045
91,52578
92,49457
93,39602
94,41938
95,23646
96,45769
97,25610
98,46141
99,51471
100,27098
101,52130
102,28622
103,26911
104,52608
105,26839
106,53337
107,40953
108,47990
109,49302
110,53580
111,26878
112,23816
113,31937
114,46044
115,27824
116,46568
117,24511
118,42663
119,25897
120,51932
121,23772
122,54127
123,43117
124,49199
125,43110
126,24359
127,46204
128,38932
129,35100
130,23460
131,48549
132,53299
133,47834
134,54303
135,47896
136,52357
137,32265
138,25233
139,23926
140,45953
141,41824
142,26790
143,43711
144,27467
145,52088
146,47347
147,32832
148,24992
149,41410
150,46038
151,40851
152,28416
153,23161
154,53826
155,48514
156,27075
157,47624
158,35024
159,36596
160,39282
161,45801
162,52155
163,54170
164,50243
165,37828
166,28966
167,38812
168,45247
169,53074
170,45761
171,31540
172,28563
173,45630
174,50833
175,50331
176,25125
177,38621
178,48416
179,28405
180,47417
181,29556
182,35083
183,53276
184,28960
185,25024
186,29855
187,32375
188,51267
189,36292
190,52479
191,24965
192,45903
193,24715
194,38646
195,32315
196,25111
197,24658
198,49074
199,23169
200,30623
201,37361
202,48767
203,44094
204,27289
205,45415
206,52457
207,40409
208,24978
209,39715
210,51603
211,45815
212,42716
213,33490
214,38908
215,23838
216,43002
217,31169
218,44766
219,32306
220,30953
221,46795
222,24047
223,50978
224,37264
225,49497
226,29037
227,52577
228,25105
229,32960
230,54379
231,36174
232,43262
233,28473
234,49287
235,26277
236,32879
237,49493
238,53987
239,26558
240,50921
241,46718
242,54063
243,45559
244,51927
245,33678
246,45507
247,46429
248,25982
249,50626
250,32581
251,37114
252,48544
253,35383
254,38834
255,43065
256,53900
257,53606
258,47725
259,47117
260,29134
261,48317
262,47561
263,24773
264,51275
265,40769
266,53880
267,47163
268,52074
269,24316
270,44294
271,48850
272,22449
273,25224
274,30189
275,48237
276,36438
277,50527
278,28308
279,53636
280,24611
281,36345
282,26784
283,53047
284,33968
285,34222
286,44217
287,32585
288,28736
289,24157
290,39831
291,47156
292,25279
293,36008
294,24322
295,27628
296,23821
297,48310
298,48811
299,46112
300,53195
301,44469
302,35635
303,33355
304,38890
305,45218
306,35885
307,24291
308,22330
309,27035
310,30891
311,50982
312,53921
313,45392
314,24901
315,42941
316,51007
317,25699
318,45729
319,47062
320,39084
321,43300
322,47331
323,48647
324,23336
325,46108
326,50897
327,24597
328,33395
329,26704
330,45598
331,54212
332,35111
333,48170
334,26011
335,32828
336,43647
337,48505
338,41454
339,30920
340,32154
341,51351
342,31382
343,31381
344,44346
345,45761
346,43794
347,44701
348,29685
349,46604
350,34788
351,48281
352,36294
353,40868
354,27348
355,24862
356,36707
357,34213
358,47097
359,25469
360,52086
361,44940
362,26491
363,32274
364,38139
365,36839
366,27553
367,43226
368,32669
369,23448
370,35598
371,51017
372,47428
373,54511
374,49107
375,23426
376,32198
377,32985
378,44325
379,50441
380,47122
381,23675
382,25026
383,54301
384,26162
385,53275
386,24361
387,33614
388,23607
389,24348
390,28872
391,24716
392,46018
393,33593
394,48837
395,37026
396,29676
397,45209
398,52944
399,43150
400,50714
401,43436
402,51004
403,44968
404,47958
405,36434
406,22929
407,28484
408,44324
409,27881
410,47933
411,27936
412,52129
413,28884
414,26740
415,46846
416,30493
417,26484
418,49152
419,53631
420,53516
421,53196
422,24636
423,44511
424,48609
425,49242
426,24612
427,52885
428,44897
429,52761
430,25141
431,25227
432,40627
433,33574
434,49040
435,44094
436,25335
437,45144
438,26718
439,25397
440,51380
441,52214
442,45077
443,43081
444,53390
445,51212
446,50424
447,24738
448,46148
449,44896
450,51283
451,45627
452,38124
453,48587
454,54173
455,29785
456,23873
457,46110
458,52009
459,36289
460,43491
461,43935
462,45557
463,44247
464,51250
465,47646
466,42627
467,25926
468,35332
469,26450
470,48879
471,53848
472,24829
473,48526
474,51720
475,23233
476,50110
477,46099
478,24758
479,33028
480,53016
481,30348
482,53351
483,22911
484,50218
485,38975
486,49729
487,28741
488,49166
489,51787
490,50844
491,36279
492,49193
493,39103
494,50164
495,52144
496,24153
497,25197
498,51324
499,50784
500,37119
501,52837
502,25921
503,50728
504,43180
505,54363
506,23686
507,47944
508,42330
509,44609
510,49877
511,26984
512,51188
513,47190
514,49714
515,23688
516,35342
517,23482
518,39342
519,48315
520,43104
521,51592
522,49381
523,37996
524,47647
525,50057
526,31355
527,35532
528,42216
529,45221
530,47697
531,51290
532,52964
533,32289
534,50776
535,37234
536,48107
537,47422
538,23215
539,23318
540,47552
541,44725
542,32269
543,25890
544,33111
545,38836
546,40572
547,54121
548,23331
549,48704
550,51794
551,52395
552,37845
553,48131
554,42135
555,34470
556,37524
557,26065
558,23467
559,48021
560,44864
561,25458
562,47635
563,54264
564,24617
565,54373
566,23616
567,48770
568,47621
569,46501
570,24448
571,50710
572,43018
573,31269
574,25570
575,49304
576,43727
577,51955
578,51791
579,38655
580,38141
581,30102
582,52425
583,25899
584,25402
585,26440
586,50843
587,47347
588,29229
589,50299
590,53416
591,51264
592,25879
593,47658
594,52440
595,53146
596,38369
597,28846
598,38369
599,35690
600,24346
601,48241
602,43114
603,43002
604,24300
605,41460
606,44096
607,52601
608,53357
609,48934
610,45921
611,36657
612,41228
613,47033
614,47687
615,28251
616,41756
617,51302
618,29146
619,46802
620,52681
621,53907
622,23866
623,50876
624,35128
625,31940
626,51055
627,27816
628,41951
629,22807
630,28305
631,34597
632,44757
633,43441
634,23684
635,31542
636,36050
637,49242
638,45362
639,49474
640,45660
641,25755
642,53114
643,32705
644,37282
645,43510
646,41518
647,51112
648,53919
649,46262
650,49774
651,49972
652,25001
653,33863
654,41666
655,25760
656,45153
657,23846
658,51602
659,30705
660,29084
661,25761
662,48849
663,45590
664,49035
665,49697
666,45748
667,49469
668,35830
669,52897
670,26340
671,26161
672,27280
673,51637
674,44718
675,37688
676,49387
677,48419
678,44513
679,53898
680,52857
681,49653
682,28797
683,45331
684,44266
685,40957
686,49424
687,45993
688,45212
689,23685
690,46664
691,23799
692,25952
693,50288
694,24946
695,43841
696,51654
697,24244
698,50081
699,34474
700,24199
701,35135
702,49340
703,42665
704,53490
705,54316
706,25855
707,42350
708,53250
709,52361
710,25559
711,50405
712,24747
713,29814
714,50800
715,32187
716,43451
717,24714
718,23501
719,37612
720,24865
721,48051
722,38707
723,24770
724,26802
725,38957
726,41994
727,32692
728,33887
729,44166
730,37803
731,35156
732,38286
733,25507
734,32487
735,46377
736,38259
737,38413
738,49147
739,46027
740,44530
741,45847
742,46778
743,28030
744,26182
745,32558
746,40351
747,49458
748,26482
749,27922
750,23995
751,49106
752,50558
753,42057
754,41451
755,48619
756,44137
757,47283
758,23510
759,25577
760,46899
761,49322
762,49773
763,24391
764,32206
765,53988
766,48606
767,48545
768,49347
769,45094
770,49291
771,40496
772,32339
773,23142
774,47654
775,25223
776,52665
777,54247
778,24594
779,34216
780,31207
781,30205
782,25928
783,47882
784,42150
785,26084
786,27043
787,25442
788,51001
789,45787
790,23867
791,49036
792,34685
793,42931
794,53887
795,40562
796,42753
797,39400
798,40597
799,47437
800,40907
801,29556
802,29946
803,39129
804,51517
805,48800
806,52787
807,49315
808,27324
809,44820
810,31833
811,31067
812,27957
813,23269
814,44230
815,45330
816,42727
817,36069
818,47536
819,32818
820,54398
821,53909
822,52191
823,22815
824,50891
825,26423
826,52689
827,49211
828,51324
829,52981
830,52457
831,45017
832,49490
833,45677
834,48332
835,30564
836,39798
837,53682
838,25609
839,33714
840,26729
841,24887
842,33278
843,31982
844,53993
845,37988
846,45377
847,27372
848,50199
849,30676
850,25399
851,39182
852,36190
853,42182
854,46672
855,47974
856,29735
857,29220
858,37015
859,35071
860,42354
861,24277
862,41865
863,30768
864,23479
865,40312
866,49826
867,28348
868,44696
869,38965
870,26277
871,47397
872,52490
873,26905
874,40421
875,27278
876,47357
877,24939
878,31607
879,51730
880,51587
881,44849
882,53929
883,51472
884,36481
885,51265
886,39402
887,49328
888,41382
889,43678
890,24686
891,51710
892,26653
893,49734
894,24762
895,51728
896,46872
897,46567
898,46335
899,25277
900,50383
901,26669
902,54279
903,54303
904,40724
905,51516
906,53764
907,26791
908,51943
909,54041
910,46864
911,24158
912,51834
913,51987
914,37690
915,30628
916,53496
917,26673
918,26745
919,23102
920,53463
921,48563
922,48579
923,46015
924,37894
925,26082
926,51633
927,29450
928,25547
929,47501
930,48250
931,25440
932,28424
933,50127
934,27604
935,50664
936,24329
937,34669
938,48108
939,34573
940,53729
941,50143
942,43257
943,51289
944,49421
945,26022
946,42244
947,24303
948,24910
949,47364
950,25104
951,52707
952,49352
953,42993
954,26200
955,49644
956,49109
957,32927
958,24375
959,45604
960,47521
961,52358
962,50746
963,43896
964,35032
965,53554
966,47584
967,47752
968,24393
969,43188
970,45638
971,47708
972,29879
973,51354
974,32489
975,28427
976,32330
977,53724
978,40201
979,54281
980,52378
981,54325
982,24476
983,37097
984,30831
985,49104
986,48970
987,30239
988,53703
989,40583
990,53181
991,49132
992,50152
993,49890
994,25165
995,31115
996,43280
997,50213
998,27497
999,24861
1000,54254
1001,44377
1002,25081
1003,36639
1004,37681
1005,47246
1006,32023
1007,49994
1008,41035
1009,53467
1010,50234
1011,24944
1012,45741
1013,50016
1014,50530
1015,26124
1016,22837
1017,42437
1018,49638
1019,41742
1020,23380
1021,47931
1022,25536
1023,48979
1024,45261
1025,45796
1026,50625
1027,28163
1028,47271
1029,24700
1030,35610
1031,27717
1032,24606
1033,25570
1034,52567
1035,46484
1036,47720
1037,46968
1038,50427
1039,53537
1040,36533
1041,52013
1042,28423
1043,43080
1044,44408
1045,43173
1046,23397
1047,52450
1048,44928
1049,47192
1050,54256
1051,51759
1052,26725
1053,47762
1054,23254
1055,54145
1056,48666
1057,51374
1058,53898
1059,38404
1060,26375
1061,24396
1062,47153
1063,24161
1064,45247
1065,32997
1066,49509
1067,49957
1068,51693
1069,30964
1070,49450
1071,40488
1072,23974
1073,49631
1074,33838
1075,47513
1076,25478
1077,31867
1078,52131
1079,46581
1080,39781
1081,23077
1082,42547
1083,27808
1084,52887
1085,52234
1086,39210
1087,48673
1088,52141
1089,40664
1090,51165
1091,51079
1092,48233
1093,49420
1094,37536
1095,43853
1096,48429
1097,51246
1098,39259
1099,24600
1100,54298
1101,47629
1102,33022
1103,28046
1104,36730
1105,23692
1106,38428
1107,25054
1108,23945
1109,47277
1110,47975
1111,34845
1112,24241
1113,30486
1114,50993
1115,40457
1116,41717
1117,41235
1118,50440
1119,45730
1120,23381
1121,48470
1122,47538
1123,25906
1124,41322
1125,23525
1126,53307
1127,29007
1128,42511
1129,45158
1130,45350
1131,26107
1132,32589
1133,53921
1134,30993
1135,53708
1136,52044
1137,25061
1138,42579
1139,24472
1140,47768
1141,47136
1142,44071
1143,49771
1144,53529
1145,47140
1146,27234
1147,23839
1148,47777
1149,33539
1150,42093
1151,24414
1152,23789
1153,25875
1154,45650
1155,50282
1156,27714
1157,24766
1158,48703
1159,40665
1160,53227
1161,26547
1162,49857
1163,54181
1164,48235
1165,37548
1166,24955
1167,54001
1168,50159
1169,37413
1170,23302
1171,39819
1172,27455
1173,31829
1174,51920
1175,46970
1176,42901
1177,46654
1178,54275
1179,51718
1180,50028
1181,24794
1182,51989
1183,48107
1184,53180
1185,52676
1186,53527
1187,37952
1188,52173
1189,39741
1190,50560
1191,29135
1192,34770
1193,42461
1194,23357
1195,37368
1196,23874
1197,26781
1198,24541
1199,45494
1200,24463
1201,39918
1202,49707
1203,46029
1204,34007
1205,46007
1206,40076
1207,50596
1208,54514
1209,45147
1210,50472
1211,23408
1212,23834
1213,23444
1214,28873
1215,32485
1216,24935
1217,37945
1218,34333
1219,32560
1220,40521
1221,23832
1222,35295
1223,23879
1224,41720
1225,29166
1226,50275
1227,42695
1228,45919
1229,27711
1230,28466
1231,50053
1232,28434
1233,23434
1234,52079
1235,50670
1236,24662
1237,41639
1238,26600
1239,43907
1240,32010
1241,49554
1242,54337
1243,24115
1244,32558
1245,54093
1246,34480
1247,47881
1248,24298
1249,35109
1250,48265
1251,47578
1252,50282
1253,39826
1254,54282
1255,35580
1256,23429
1257,35768
1258,51367
1259,50618
1260,43429
1261,24561
1262,54214
1263,28159
1264,45425
1265,54324
1266,23902
1267,42185
1268,44413
1269,25162
1270,49821
1271,24838
1272,34425
1273,46446
1274,23502
1275,25427
1276,52455
1277,26672
1278,45941
1279,50970
1280,48179
1281,43321
1282,53886
1283,32331
1284,49163
1285,49923
1286,48357
1287,53570
1288,32950
1289,23519
1290,44300
1291,47623
1292,50679
1293,26348
1294,48679
1295,27623
1296,49941
1297,53593
1298,24003
1299,50081
1300,52080
1301,49096
1302,45843
1303,26527
1304,49735
1305,50894
1306,23513
1307,52766
1308,49294
1309,46795
1310,24625
1311,46121
1312,40208
1313,43346
1314,44213
1315,41918
1316,45567
1317,46454
1318,41744
1319,22894
1320,44456
1321,48982
1322,47193
1323,47707
1324,25871
1325,24313
1326,39710
1327,30400
1328,41346
1329,49457
1330,23802
1331,52930
1332,31349
1333,39842
1334,48161
1335,48944
1336,33433
1337,42162
1338,54227
1339,34038
1340,44419
1341,52875
1342,43789
1343,49594
1344,42235
1345,46008
1346,35906
1347,38191
1348,50646
1349,25622
1350,34154
1351,52581
1352,53001
1353,49794
1354,47428
1355,32841
1356,38068
1357,51736
1358,46957
1359,28377
1360,48004
1361,26026
1362,36649
1363,46750
1364,45265
1365,51638
1366,54304
1367,40844
1368,25406
1369,52934
1370,33045
1371,48991
1372,47005
1373,29217
1374,47144
1375,51712
1376,23632
1377,50257
1378,48854
1379,46014
1380,34386
1381,33441
1382,43906
1383,48006
1384,23193
1385,43028
1386,38902
1387,35593
1388,43532
1389,50960
1390,25866
1391,54498
1392,45615
1393,48395
1394,50122
1395,42794
1396,54108
1397,48549
1398,51704
1399,47238
1400,47227
1401,24807
1402,54025
1403,53655
1404,31357
1405,53130
1406,34511
1407,54103
1408,29098
1409,46908
1410,43274
1411,51369
1412,40756
1413,40783
1414,50600
1415,30514
1416,45409
1417,46105
1418,47133
1419,47551
1420,44432
1421,49063
1422,43964
1423,53556
1424,51241
1425,48775
1426,41680
1427,35607
1428,47315
1429,51444
1430,35575
1431,37002
1432,50498
1433,49842
1434,51075
1435,24484
1436,28080
1437,26770
1438,26965
1439,25501
1440,45547
1441,39731
1442,25199
1443,45237
1444,25700
1445,54461
1446,42118
1447,54138
1448,44632
1449,49914
1450,53454
1451,50962
1452,25646
1453,23289
1454,42641
1455,45170
1456,43125
1457,43729
1458,50388
1459,24356
1460,49203
1461,53988
1462,40647
1463,25421
1464,27248
1465,44009
1466,46881
1467,24413
1468,53376
1469,24505
1470,50883
1471,51834
1472,49415
1473,45968
1474,51923
1475,53414
1476,48016
1477,29853
1478,51086
1479,37231
1480,48972
1481,50813
1482,24597
1483,35555
1484,24535
1485,45333
1486,46766
1487,51314
1488,27242
1489,50630
1490,43579
1491,46630
1492,43282
1493,42522
1494,51760
1495,48553
1496,25062
1497,24906
1498,43482
1499,49767
1500,44821
1501,43142
1502,48047
1503,51257
1504,40654
1505,50094
1506,26663
1507,48710
1508,52718
1509,50009
1510,23408
1511,44077
1512,49844
1513,31703
1514,41889
1515,54508
1516,45751
1517,49658
1518,52312
1519,54158
1520,31867
1521,49267
1522,23568
1523,45739
1524,40077
1525,43405
1526,38575
1527,46083
1528,47009
1529,27982
1530,28046
1531,47116
1532,53513
1533,51185
1534,51228
1535,47807
1536,42417
1537,41106
1538,44926
1539,24408
1540,43984
1541,24777
1542,50148
1543,35796
1544,44456
1545,38271
1546,49184
1547,43118
1548,52447
1549,38338
1550,50513
1551,26719
1552,53486
1553,30654
1554,24290
1555,33280
