id,time
0,69068
1,65247
2,41227
3,39310
4,40767
5,68177
6,68369
7,50792
8,61561
9,54217
10,60552
11,66212
12,66704
13,58986
14,56996
15,54787
16,37640
17,59826
18,54318
19,59023
20,68375
21,59592
22,51243
23,61674
24,28468
25,26007
26,66709
27,68714
28,42436
29,64546
30,34274
31,63299
32,59853
33,65976
34,65129
35,54209
36,68580
37,68587
38,56576
39,55734
40,62673
41,57684
42,66981
43,65198
44,68807
45,34424
46,59026
47,61130
48,57339
49,62190
50,64828
51,60416
52,67381
53,54360
54,56803
55,66625
56,65293
57,65455
58,43178
59,25119
60,62633
61,67429
62,64318
63,53781
64,57909
65,23793
66,61633
67,60687
68,35261
69,53517
70,53747
71,66294
72,64514
73,48363
74,66008
75,61144
76,67938
77,66043
78,51045
79,62377
80,68292
81,61394
82,44436
83,55173
84,66037
85,54234
86,43828
87,46513
88,67369
89,56084
90,24452
91,27627
92,60257
93,63700
94,51993
95,63064
96,62829
97,50485
98,59006
99,57304
100,34811
101,54760
102,62857
103,53414
104,65023
105,34433
106,65651
107,48398
108,55854
109,66735
110,68549
111,55654
112,62134
113,43765
114,24820
115,54748
116,58283
117,63459
118,46585
119,63942
120,44647
121,64006
122,65109
123,47841
124,59367
125,51614
126,60508
127,56717
128,56751
129,47479
130,45853
131,67414
132,68780
133,50486
134,62918
135,54344
136,65467
137,31637
138,60941
139,61281
140,50018
141,50266
142,44730
143,65000
144,58400
145,45864
146,43657
147,46526
148,54872
149,45406
150,55494
151,64957
152,63128
153,67982
154,57602
155,52781
156,62371
157,68440
158,54338
159,65720
160,57627
161,61359
162,49937
163,63071
164,63085
165,37750
166,27531
167,43845
168,50476
169,66183
170,23998
171,59207
172,50554
173,54849
174,44621
175,68996
176,36196
177,60006
178,42178
179,55063
180,64295
181,68099
182,57961
183,66718
184,62539
185,25530
186,63165
187,57660
188,65944
189,64698
190,46504
191,46257
192,43268
193,61999
194,64165
195,56781
196,24682
197,62920
198,53520
199,62883
200,55639
201,44424
202,66801
203,48999
204,54549
205,54319
206,38360
207,33925
208,55041
209,24468
210,47800
211,42318
212,62821
213,49580
214,58114
215,47623
216,47935
217,55495
218,65257
219,54667
220,39693
221,66577
222,64668
223,55137
224,46527
225,63828
226,51861
227,58152
228,44264
229,61360
230,65301
231,46087
232,66154
233,49820
234,53716
235,55344
236,23297
237,63734
238,25130
239,64443
240,46396
241,58757
242,52491
243,56008
244,37022
245,48057
246,55451
247,53711
248,59863
249,40363
250,64688
251,45653
252,52450
253,45541
254,30321
255,50378
256,49922
257,56354
258,50402
259,59720
260,28741
261,59490
262,64857
263,39164
264,55011
265,58021
266,59677
267,65768
268,61162
269,61270
270,67503
271,46828
272,51092
273,51576
274,31165
275,52542
276,24315
277,65397
278,65687
279,61594
280,25706
281,60512
282,57597
283,51885
284,65098
285,33818
286,54828
287,66080
288,48344
289,43410
290,45929
291,67555
292,57506
293,52424
294,62263
295,29358
296,37908
297,52019
298,44461
299,67211
300,56116
301,49998
302,57583
303,63687
304,56978
305,65934
306,57671
307,23895
308,41735
309,44457
310,63820
311,63258
312,39918
313,50494
314,48271
315,61847
316,55337
317,62418
318,63563
319,49494
320,63946
321,54798
322,58274
323,53760
324,55202
325,64033
326,32563
327,59653
328,53862
329,33573
330,55631
331,59267
332,23425
333,49398
334,63674
335,65887
336,22963
337,53213
338,47285
339,64881
340,23434
341,38313
342,60029
343,42957
344,42251
345,48797
346,64834
347,62488
348,63840
349,55557
350,61571
351,67432
352,29600
353,42174
354,68289
355,58944
356,64382
357,32962
358,65907
359,62773
360,64904
361,65339
362,44694
363,65072
364,27761
365,51260
366,68683
367,45955
368,63129
369,32899
370,59061
371,63196
372,54508
373,60074
374,63375
375,62063
376,55284
377,53782
378,59327
379,64634
380,55915
381,28834
382,62193
383,46270
384,29163
385,66578
386,55848
387,63104
388,67801
389,41813
390,66774
391,64021
392,63486
393,37330
394,49345
395,52492
396,33476
397,53689
398,64022
399,64355
400,66304
401,63107
402,53791
403,41481
404,55911
405,68511
406,65427
407,26598
408,46157
409,61755
410,55228
411,31776
412,27234
413,61639
414,62086
415,54873
416,24156
417,59708
418,52077
419,60001
420,44387
421,59929
422,63393
423,29435
424,68961
425,29315
426,48846
427,46848
428,66667
429,39194
430,66240
431,54576
432,57594
433,62514
434,61021
435,54169
436,56534
437,64044
438,45206
439,43753
440,61215
441,62098
442,23730
443,63428
444,30476
445,44398
446,62786
447,53002
448,57195
449,58650
450,65497
451,52366
452,65958
453,40738
454,24359
455,65515
456,47246
457,23625
458,63131
459,66356
460,68563
461,60941
462,64143
463,44904
464,43629
465,34141
466,47905
467,67547
468,63187
469,38110
470,23136
471,68674
472,67773
473,65500
474,65130
475,62372
476,43918
477,67086
478,68543
479,61256
480,65077
481,54996
482,58297
483,34471
484,66692
485,63422
486,65033
487,51719
488,65063
489,64530
490,55122
491,60523
492,68236
493,65309
494,45715
495,53900
496,25438
497,66440
498,58075
499,46293
500,67283
501,28670
502,48226
503,56380
504,65824
505,62317
506,66930
507,62440
508,45838
509,44622
510,66720
511,66849
512,50322
513,63814
514,62042
515,67296
516,58745
517,65195
518,68622
519,44358
520,51075
521,45374
522,66154
523,51418
524,64913
525,58011
526,52260
527,61763
528,63956
529,55801
530,27148
531,48145
532,66186
533,34633
534,47203
535,58921
536,48899
537,53548
538,59410
539,64455
540,46201
541,68324
542,48412
543,62424
544,65858
545,52908
546,60915
547,52500
548,62053
549,24656
550,52753
551,63424
552,60634
553,66068
554,66641
555,62388
556,55424
557,66164
558,60630
559,58157
560,56336
561,55634
562,63464
563,53603
564,64042
565,51054
566,24437
567,64001
568,26852
569,62034
570,62882
571,65578
572,50685
573,67246
574,68864
575,57745
576,67514
577,25040
578,65436
579,24915
580,40338
581,62450
582,47051
583,57291
584,54768
585,60304
586,58158
587,44655
588,47342
589,67165
590,68337
591,55408
592,23582
593,62492
594,42601
595,55491
596,68002
597,64453
598,61910
599,59483
600,65523
601,68511
602,65028
603,59496
604,52795
605,63060
606,41610
607,42716
608,54855
609,68249
610,29528
611,62101
612,64845
613,47114
614,57607
615,66722
616,27012
617,43288
618,64420
619,68759
620,64908
621,66214
622,60518
623,63692
624,66364
625,59611
626,63362
627,35938
628,31648
629,48394
630,49229
631,50213
632,64122
633,56160
634,64420
635,55530
636,33612
637,51904
638,67014
639,56656
640,63328
641,54924
642,60710
643,57064
644,63233
645,69011
646,51619
647,68989
648,46933
649,66824
650,42353
651,69056
652,61199
653,66027
654,46236
655,57341
656,50770
657,64330
658,59297
659,66002
660,57990
661,56617
662,59348
663,67381
664,59033
665,45037
666,61268
667,39128
668,59349
669,45409
670,58911
671,39209
672,66341
673,52748
674,44034
675,63538
676,43594
677,46344
678,51256
679,63842
680,62871
681,55431
682,47298
683,65484
684,61000
685,67072
686,58893
687,63204
688,64998
689,46089
690,62331
691,68964
692,30002
693,24925
694,66328
695,48541
696,60984
697,57188
698,23644
699,63888
700,64747
701,55256
702,56392
703,56592
704,63314
705,45215
706,58134
707,47965
708,50235
709,46771
710,66484
711,66964
712,36264
713,64248
714,62277
715,68773
716,49017
717,65527
718,28928
719,52383
720,46987
721,58210
722,60411
723,68297
724,68373
725,56001
726,62301
727,65475
728,33625
729,62273
730,57804
731,27948
732,30679
733,63751
734,57937
735,47611
736,40081
737,42168
738,48232
739,53019
740,63667
741,65090
742,65974
743,63708
744,32136
745,45047
746,67332
747,61412
748,47588
749,64915
750,29247
751,24545
752,64163
753,62410
754,44057
755,49154
756,66341
757,67145
758,64208
759,46379
760,55250
761,64745
762,67537
763,65922
764,68862
765,52804
766,47774
767,53080
768,54316
769,65537
770,65167
771,64020
772,65634
773,65651
774,49159
775,54701
776,51121
777,61953
778,51829
779,61337
780,64758
781,65465
782,42886
783,41116
784,64023
785,23088
786,26706
787,27920
788,56549
789,60377
790,31545
791,63521
792,54485
793,51617
794,59417
795,49968
796,67243
797,64931
798,58403
799,39326
800,60025
801,67300
802,54878
803,57434
804,61174
805,55180
806,51408
807,54577
808,41299
809,67555
810,64279
811,60390
812,63944
813,52847
814,40166
815,67297
816,61813
817,63467
818,65040
819,61624
820,28693
821,36366
822,58653
823,68704
824,64362
825,54687
826,35339
827,40277
828,64429
829,42960
830,48414
831,57165
832,24730
833,61648
834,66871
835,63688
836,37029
837,64677
838,25870
839,55281
840,58309
841,60832
842,23830
843,58840
844,42709
845,25738
846,58420
847,56715
848,23919
849,63259
850,51551
851,43821
852,60241
853,67994
854,67820
855,66197
856,25964
857,62675
858,60211
859,64190
860,65238
861,39424
862,68394
863,66160
864,32946
865,39470
866,66396
867,59500
868,62642
869,68834
870,57304
871,66988
872,66241
873,55527
874,49000
875,51310
876,33103
877,67774
878,57120
879,25121
880,60262
881,57658
882,63522
883,66508
884,60875
885,59111
886,68788
887,41263
888,68437
889,67226
890,26080
891,67797
892,57979
893,57684
894,36346
895,64281
896,42198
897,59918
898,24930
899,36331
900,58635
901,47257
902,54516
903,68348
904,57793
905,60147
906,33908
907,39326
908,60905
909,56199
910,45684
911,40842
912,61158
913,49768
914,57455
915,29402
916,45903
917,43174
918,44757
919,67724
920,42957
921,53691
922,64431
923,56000
924,55284
925,63156
926,28420
927,58994
928,45228
929,41851
930,38352
931,44328
932,62694
933,64664
934,61620
935,68001
936,49822
937,39725
938,58184
939,59567
940,48334
941,65666
942,28481
943,46273
944,59739
945,55157
946,38007
947,65083
948,67087
949,64826
950,37475
951,68927
952,66844
953,66977
954,40645
955,50387
956,63964
957,23146
958,55525
959,68902
960,47598
961,54937
962,62048
963,64067
964,61036
965,58385
966,52627
967,65386
968,59339
969,65584
970,61600
971,61238
972,66123
973,64199
974,30641
975,60768
976,67022
977,59004
978,59108
979,65381
980,51704
981,68552
982,56040
983,52775
984,59394
985,56052
986,31998
987,60455
988,63134
989,65128
990,53650
991,56412
992,65334
993,61140
994,65192
995,43069
996,66044
997,62821
998,36348
999,51168
1000,62457
1001,52590
1002,51580
1003,63248
1004,41423
1005,62201
1006,39144
1007,65729
1008,25966
1009,27258
1010,55454
1011,57210
1012,59293
1013,65850
1014,58352
1015,56652
1016,62551
1017,66472
1018,66592
1019,66954
1020,42211
1021,65673
1022,49435
1023,63505
1024,50362
1025,54232
1026,68681
1027,55231
1028,63568
1029,65886
1030,56404
1031,50710
1032,59199
1033,62751
1034,25375
1035,67061
1036,63797
1037,62070
1038,32425
1039,54510
1040,65025
1041,62817
1042,29886
1043,57564
1044,54837
1045,65563
1046,63833
1047,65030
1048,50342
1049,43673
1050,33968
1051,64800
1052,50102
1053,60972
1054,54004
1055,33187
1056,64162
1057,64822
1058,64314
1059,62683
1060,59402
1061,67732
1062,57017
1063,56394
1064,48235
1065,26961
1066,68760
1067,51431
1068,41903
1069,60904
1070,62043
1071,64630
1072,62303
1073,53876
1074,59140
1075,45265
1076,43298
1077,63387
1078,65851
1079,39353
1080,54579
1081,24536
1082,53601
1083,63464
1084,48107
1085,57004
1086,57170
1087,67270
1088,66645
1089,25993
1090,69038
1091,47580
1092,42613
1093,32573
1094,52402
1095,25523
1096,45967
1097,65247
1098,56703
1099,67031
1100,47254
1101,30733
1102,48960
1103,24030
1104,62908
1105,64274
1106,63194
1107,56455
1108,23148
1109,58504
1110,65682
1111,64117
1112,46304
1113,55951
1114,59058
1115,50048
1116,61294
1117,63927
1118,65088
1119,67623
1120,56404
1121,60027
1122,25313
1123,64276
1124,64484
1125,38397
1126,40438
1127,68547
1128,54034
1129,42940
1130,68531
1131,64394
1132,61318
1133,65294
1134,58165
1135,63473
1136,66966
1137,28022
1138,44257
1139,59304
1140,62162
1141,23693
1142,67606
1143,50999
1144,32635
1145,68233
1146,62152
1147,60438
1148,67311
1149,60909
1150,59941
1151,58175
1152,45731
1153,52521
1154,54321
1155,64294
1156,49734
1157,30488
1158,68631
1159,60603
1160,66538
1161,52077
1162,51173
1163,49982
1164,63267
1165,43921
1166,34069
1167,66589
1168,48797
1169,66933
1170,47626
1171,62718
1172,58246
1173,60154
1174,61870
1175,48219
1176,49000
1177,58537
1178,39508
1179,61439
1180,47641
1181,67702
1182,61765
1183,59788
1184,61912
1185,29264
1186,56781
1187,63394
1188,58227
1189,62658
1190,37002
1191,37735
1192,41638
1193,24132
1194,50981
1195,46855
1196,49870
1197,65583
1198,49091
1199,64545
1200,61358
1201,61784
1202,65470
1203,65903
1204,68944
1205,44159
1206,50040
1207,62330
1208,66631
1209,52256
1210,67168
1211,35819
1212,43143
1213,65572
1214,46903
1215,37682
1216,43323
1217,48787
1218,34951
1219,50307
1220,41968
1221,55546
1222,26549
1223,54914
1224,52403
1225,23943
1226,30815
1227,62057
1228,58037
1229,56304
1230,50507
1231,36964
1232,66234
1233,26410
1234,54754
1235,58711
1236,48226
1237,68759
1238,56997
1239,28235
1240,67610
1241,53549
1242,54695
1243,66654
1244,50078
1245,53558
1246,26520
1247,52155
1248,53530
1249,66627
1250,59187
1251,66821
1252,61238
1253,64538
1254,28806
1255,31476
1256,45006
1257,54807
1258,23755
1259,61693
1260,63744
1261,47130
1262,52533
1263,55154
1264,50931
1265,68988
1266,59296
1267,63941
1268,62217
1269,64978
1270,68237
1271,50427
1272,60455
1273,62402
1274,47718
1275,50660
1276,30438
1277,24012
1278,48963
1279,58973
1280,68533
1281,63217
1282,63477
1283,67838
1284,53343
1285,28966
1286,65679
1287,46631
1288,67158
1289,64141
1290,45282
1291,64094
1292,33537
1293,68725
1294,63802
1295,67437
1296,40701
1297,46201
1298,61557
1299,53704
1300,42450
1301,24310
1302,45920
1303,56317
1304,65175
1305,25999
1306,48967
1307,47625
1308,42368
1309,62697
1310,56253
1311,45127
1312,61003
1313,61556
1314,37320
1315,30879
1316,57068
1317,59186
1318,51981
1319,38212
1320,54369
1321,65502
1322,62812
1323,45405
1324,65351
1325,66473
1326,47741
1327,60516
1328,32932
1329,60204
1330,41547
1331,62800
1332,66534
1333,49945
1334,67057
1335,63324
1336,67407
1337,24322
1338,57728
1339,42719
1340,52155
1341,68814
1342,64073
1343,63471
1344,60931
1345,42042
1346,65885
1347,62721
1348,65104
1349,56760
1350,64556
1351,67762
1352,42403
1353,56249
1354,36577
1355,66511
1356,53235
1357,65304
1358,32532
1359,24994
1360,68876
1361,43871
1362,34073
1363,56575
1364,56520
1365,52801
1366,57289
1367,67162
1368,53905
1369,67263
1370,65881
1371,62614
1372,32105
1373,61940
1374,57177
1375,51606
1376,60261
1377,41856
1378,37807
1379,60633
1380,66327
1381,65906
1382,25980
1383,46563
1384,49955
1385,68620
1386,46898
1387,29212
1388,29839
1389,56284
1390,56417
1391,67815
1392,47586
1393,59930
1394,58170
1395,23452
1396,56473
1397,69024
1398,60494
1399,64691
1400,25076
1401,48281
1402,57270
1403,57245
1404,55814
1405,49087
1406,66041
1407,56953
1408,59679
1409,58580
1410,49179
1411,51246
1412,65561
1413,50313
1414,67219
1415,67940
1416,57832
1417,54360
1418,64534
1419,67877
1420,55198
1421,55585
1422,68449
1423,52470
1424,59376
1425,51473
1426,60557
1427,63130
1428,66430
1429,68857
1430,52994
1431,63441
1432,35325
1433,57054
1434,63344
1435,52867
1436,59000
1437,57964
1438,65283
1439,53081
1440,63560
1441,50275
1442,64317
1443,65542
1444,50314
1445,24210
1446,36260
1447,49589
1448,57088
1449,66262
1450,51637
1451,60796
1452,63601
1453,56641
1454,53982
1455,50671
1456,50040
1457,28212
1458,44352
1459,59301
1460,58063
1461,54210
1462,38592
1463,68638
1464,67057
1465,65177
1466,63692
1467,58020
1468,60501
1469,52076
1470,63441
1471,65565
1472,64897
1473,55036
1474,52128
1475,63294
1476,58221
1477,63679
1478,51529
1479,60637
1480,47121
1481,66870
1482,41410
1483,62561
1484,54594
1485,59411
1486,57028
1487,58286
1488,43661
1489,59712
1490,58448
1491,57554
1492,67717
1493,55303
1494,63401
1495,48727
1496,63807
1497,29656
1498,46431
1499,41998
1500,24256
1501,66311
1502,64387
1503,52643
1504,62597
1505,61664
1506,60100
1507,52989
1508,52136
1509,45184
1510,54297
1511,36500
1512,24691
1513,55697
1514,55021
1515,56366
1516,43076
1517,66970
1518,44031
1519,24795
1520,30966
1521,61142
1522,68646
1523,59300
1524,59540
1525,46797
1526,48410
1527,49270
1528,59725
1529,34715
1530,56764
1531,58283
1532,27998
1533,51948
1534,61655
1535,67944
1536,64052
1537,52051
1538,59689
1539,50881
1540,59791
1541,68803
1542,60746
1543,63303
1544,55741
1545,65404
1546,62987
1547,41919
1548,57842
1549,53255
1550,54366
1551,49158
1552,49834
1553,64450
1554,59856
1555,65975
1556,67531
1557,66972
1558,64415
1559,33879
1560,64060
1561,64097
1562,41590
1563,52182
1564,55887
1565,56428
1566,34285
1567,54584
1568,61627
1569,56608
1570,47610
1571,63149
1572,56423
1573,36788
1574,55577
1575,48537
1576,24664
1577,31291
1578,47373
1579,55550
1580,46403
1581,57135
1582,64546
1583,57571
1584,47972
1585,59668
1586,67818
1587,40941
1588,54948
1589,58133
1590,65011
1591,63957
1592,62985
1593,48989
1594,64891
1595,56536
1596,22724
1597,61524
1598,49285
1599,33398
1600,62916
1601,66712
1602,59748
1603,48784
1604,61424
1605,64691
1606,50325
1607,63422
1608,53309
1609,37843
1610,63524
1611,59083
1612,29371
1613,63335
1614,32719
1615,54831
1616,46830
1617,39021
1618,41868
1619,58784
1620,60930
1621,24193
1622,53104
1623,62014
1624,51327
1625,67522
1626,58485
1627,53521
1628,43468
1629,53970
1630,67651
1631,30362
1632,43220
1633,67376
1634,46789
1635,42274
1636,62783
1637,40011
1638,66063
1639,62883
1640,25325
1641,62142
1642,67479
1643,57709
1644,66270
1645,61460
1646,60809
1647,51553
1648,56451
1649,65195
1650,23521
1651,44245
1652,61665
1653,24651
1654,44418
1655,39730
1656,52249
1657,58441
1658,38988
1659,55618
1660,62227
1661,23269
1662,56626
1663,47944
1664,24364
1665,67923
1666,65404
1667,61543
1668,48515
1669,63060
1670,23464
1671,41976
1672,54731
1673,64040
1674,66248
1675,45020
1676,24044
1677,67179
1678,24677
1679,59170
1680,25195
1681,62614
1682,56308
1683,23661
1684,65072
1685,64930
1686,59534
1687,61431
1688,42420
1689,39092
1690,44438
1691,44917
1692,67724
1693,60967
1694,65940
1695,41006
1696,47054
1697,63298
1698,52801
1699,66323
1700,64447
1701,67804
1702,31480
1703,48839
1704,23678
1705,44355
1706,29409
1707,23818
1708,58062
1709,30468
1710,54728
1711,46365
1712,58467
1713,55926
1714,68844
1715,68206
1716,62440
1717,65385
1718,28455
1719,56216
1720,26932
1721,60634
1722,52006
1723,43442
1724,58097
1725,68054
1726,58040
1727,65591
1728,55171
1729,61314
1730,68842
1731,58147
1732,48241
1733,42518
1734,48684
1735,63681
1736,59511
1737,68549
1738,62951
1739,67414
1740,64464
1741,48927
1742,66847
1743,63701
1744,63161
1745,67594
1746,56664
1747,29321
1748,66639
1749,47517
1750,52797
1751,59743
1752,43647
1753,32831
1754,53432
1755,56216
1756,66840
1757,45084
1758,64229
1759,23991
1760,63520
1761,56368
1762,50764
1763,52062
1764,41973
1765,58624
1766,63638
1767,45683
1768,49710
1769,58217
1770,62467
1771,66612
1772,43188
1773,66802
1774,66670
1775,59882
1776,62891
1777,42484
1778,42954
1779,56294
1780,66104
1781,48421
1782,49587
1783,54161
1784,63565
1785,24126
1786,39760
1787,55718
1788,37593
1789,32772
1790,62433
1791,59810
1792,47637
1793,49275
1794,42057
1795,48989
1796,46002
1797,36373
1798,47124
1799,50214
1800,23344
1801,57401
1802,56282
1803,46708
1804,61024
1805,58263
1806,58800
1807,69030
1808,53011
1809,54221
1810,26682
1811,67297
1812,52653
1813,68083
1814,53753
1815,66834
1816,36204
1817,35698
1818,64271
1819,65639
1820,27499
1821,61454
1822,57591
1823,48471
1824,64380
1825,61958
1826,68124
1827,69064
1828,46780
1829,56601
1830,49828
1831,48237
1832,59996
1833,58363
1834,66149
1835,51494
1836,62554
1837,56124
1838,63047
1839,55908
1840,33740
1841,64738
1842,66538
1843,48376
1844,57385
1845,65087
1846,64577
1847,67517
1848,35460
1849,26243
1850,63330
1851,62453
1852,48591
1853,65951
1854,61259
1855,62691
1856,49590
1857,58915
1858,49426
1859,58673
1860,57163
1861,48151
1862,50977
1863,68434
1864,62620
1865,67401
1866,43713
1867,62574
1868,44414
1869,27345
1870,64646
1871,55834
1872,24541
1873,61724
1874,56018
1875,62521
1876,63071
1877,65185
1878,36955
1879,33822
1880,31293
1881,58763
1882,66549
1883,36897
1884,58079
1885,62577
1886,58661
1887,59281
1888,63929
1889,25303
1890,58288
1891,68990
1892,22884
1893,55600
1894,68791
1895,68203
1896,51286
1897,66294
1898,67733
1899,68816
1900,64297
1901,57809
1902,60084
1903,62057
1904,58606
1905,54199
1906,55934
1907,67776
1908,52937
1909,50514
1910,54280
1911,48788
1912,51387
1913,26571
1914,68122
1915,59964
1916,61800
1917,64158
1918,58197
1919,59457
1920,67131
1921,32109
1922,61963
1923,66154
1924,67801
1925,62340
1926,47818
1927,67577
1928,35492
1929,56297
1930,63299
1931,58317
1932,60095
1933,44664
1934,61053
1935,43245
1936,66986
1937,54409
1938,40022
1939,49220
1940,43006
1941,61586
1942,60643
1943,30377
1944,63147
1945,58297
1946,23956
1947,66302
1948,67611
1949,63296
1950,62194
1951,60711
1952,60526
1953,62949
1954,31278
1955,30572
1956,47568
1957,23823
1958,62356
1959,54431
1960,68474
1961,38943
1962,51296
1963,57321
1964,62715
1965,64114
1966,57082
1967,64370
1968,28043
1969,46476
1970,59909
1971,31200
1972,58092
1973,63838
1974,57619
1975,69054
1976,59957
1977,60736
1978,54843
1979,48520
1980,62024
1981,63411
1982,61645
1983,61542
1984,57498
1985,58278
1986,43887
1987,47762
1988,48966
1989,65173
1990,50016
1991,46897
1992,58204
1993,67264
1994,61065
1995,55948
1996,28641
1997,24685
1998,53102
1999,57283
2000,68441
2001,39035
2002,65924
2003,44598
2004,60246
2005,52041
2006,60177
2007,64158
2008,68869
2009,47001
2010,63940
2011,48264
2012,24899
2013,62785
2014,59864
2015,48426
2016,44918
2017,46113
2018,65607
2019,49101
2020,64000
2021,57844
2022,28293
2023,49337
2024,66353
2025,46504
2026,66255
2027,62127
2028,30834
2029,66124
2030,57864
2031,50902
2032,64560
2033,60808
2034,58261
2035,66941
2036,58910
2037,60414
2038,23053
2039,24537
2040,59949
2041,60638
2042,46301
2043,67172
2044,65417
2045,55005
2046,52872
2047,25562
2048,68372
2049,54093
2050,67068
2051,49726
2052,57368
2053,31441
2054,45597
2055,61673
2056,63838
2057,56384
2058,49620
2059,56544
2060,50048
2061,34493
2062,61672
2063,64949
2064,38508
2065,65136
2066,64144
2067,61030
2068,46079
2069,68651
2070,63050
2071,69024
2072,33983
2073,25320
2074,36617
2075,61080
2076,62481
2077,67412
2078,65888
2079,47082
2080,45878
2081,61094
2082,68445
2083,68735
2084,68731
2085,30312
2086,40829
2087,56012
2088,62984
2089,49734
2090,24069
2091,46342
2092,64100
2093,40031
2094,59867
2095,66962
2096,45200
2097,65194
2098,68473
2099,65194
2100,34393
2101,67659
2102,46529
2103,57908
2104,23322
2105,52881
2106,49667
2107,61861
2108,53791
2109,53164
2110,63616
2111,62444
2112,47537
2113,68541
2114,68555
2115,61839
2116,55559
2117,48337
2118,53422
2119,46056
2120,63442
2121,60850
2122,55376
2123,55067
2124,54482
2125,60221
2126,58468
2127,67341
2128,47337
2129,63874
2130,68598
2131,47351
2132,41774
2133,64655
2134,61646
2135,37027
2136,48001
2137,55154
2138,65977
2139,52089
2140,42130
2141,24602
2142,60608
2143,63948
2144,55007
2145,48032
2146,25916
2147,60034
2148,44861
2149,56997
2150,59295
2151,52935
2152,54081
2153,59400
2154,67237
2155,60537
2156,24774
2157,53813
2158,30511
2159,68121
2160,39947
2161,65937
2162,59209
2163,47241
2164,34857
2165,43457
2166,57943
2167,52834
2168,57314
2169,39340
2170,54583
2171,38857
2172,56565
2173,64388
2174,59897
2175,51787
2176,57774
2177,62602
2178,60110
2179,64399
2180,46473
2181,68318
2182,67648
2183,59450
2184,55054
2185,64688
2186,56808
2187,51536
2188,38294
2189,64968
2190,63725
2191,52004
2192,23546
2193,46607
2194,64313
2195,54857
2196,62841
2197,56535
2198,51364
2199,55990
2200,61759
2201,53060
2202,53487
2203,30202
2204,43515
2205,43889
2206,55558
2207,56341
2208,60468
2209,54141
2210,66057
2211,57362
2212,63497
2213,55254
2214,25578
2215,37133
2216,67302
2217,54516
2218,25404
2219,68692
2220,66885
2221,63602
2222,45880
2223,27171
2224,24490
2225,42468
2226,55798
2227,67722
2228,56645
2229,43212
2230,59728
2231,47199
2232,64650
2233,52110
2234,62530
2235,61454
2236,50381
2237,59071
2238,49607
2239,53838
2240,52891
2241,61598
2242,26800
2243,53096
2244,53130
2245,63342
2246,66831
2247,62538
2248,67223
2249,68233
2250,59809
2251,27459
2252,68084
