id,time
0,56224
1,55617
2,53872
3,29083
4,56023
5,39711
6,26851
7,39875
8,48186
9,47810
10,51166
11,51684
12,54618
13,32080
14,25345
15,48722
16,49448
17,55496
18,30087
19,45606
20,43209
21,41618
22,53188
23,27340
24,55609
25,28163
26,27639
27,42124
28,39272
29,49208
30,28243
31,26879
32,48090
33,36738
34,46930
35,26834
36,55387
37,26478
38,52696
39,48309
40,48997
41,28581
42,52078
43,52530
44,42397
45,51982
46,24328
47,49543
48,49418
49,31364
50,55671
51,39723
52,49842
53,54904
54,51010
55,52520
56,38420
57,47284
58,55766
59,52167
60,41884
61,51917
62,56211
63,47256
64,55806
65,26844
66,45940
67,52604
68,51038
69,26998
70,25459
71,28530
72,46476
73,52728
74,24142
75,55262
76,55829
77,49444
78,27581
79,38231
80,28488
81,36795
82,47455
83,42409
84,45487
85,26905
86,51325
87,26548
88,47962
89,55768
90,28984
91,47154
92,53536
93,26467
94,26476
95,56159
96,26480
97,27451
98,48206
99,49908
100,49141
101,41121
102,31846
103,40798
104,46676
105,37066
106,25156
107,52486
108,49370
109,26290
110,55918
111,26482
112,55617
113,54654
114,38143
115,43277
116,27167
117,42890
118,28374
119,26950
120,35127
121,27875
122,39293
123,47171
124,50234
125,50432
126,41065
127,29175
128,32758
129,44774
130,27975
131,54681
132,41379
133,50337
134,41241
135,32085
136,49507
137,46940
138,54395
139,32565
140,38732
141,26700
142,26790
143,54099
144,55337
145,37330
146,53474
147,52296
148,39463
149,50165
150,49044
151,53517
152,53416
153,26417
154,55592
155,26375
156,45092
157,28157
158,55846
159,30874
160,53565
161,41355
162,49094
163,55220
164,24090
165,37915
166,48908
167,33862
168,54315
169,26480
170,54285
171,49169
172,51175
173,56041
174,54530
175,27929
176,46297
177,27562
178,54681
179,30301
180,25946
181,25162
182,40593
183,28851
184,25736
185,55793
186,29552
187,54550
188,30383
189,45886
190,25491
191,48268
192,36265
193,23511
194,50177
195,36688
196,55884
197,27742
198,48455
199,42159
200,29309
201,55107
202,30792
203,52592
204,50444
205,54842
206,25508
207,24909
208,28248
209,56009
210,42164
211,35235
212,54699
213,32100
214,54355
215,53671
216,27174
217,29998
218,52932
219,27134
220,54296
221,52029
222,27950
223,29526
224,25817
225,36803
226,53347
227,50943
228,27986
229,55317
230,52104
231,26434
232,46408
233,31367
234,52219
235,55284
236,44809
237,27866
238,54991
239,34789
240,45329
241,48990
242,27166
243,47726
244,53002
245,36588
246,55581
247,24713
248,52481
249,27232
250,53358
251,24660
252,27647
253,49361
254,54817
255,26015
256,49494
257,26227
258,26354
259,55047
260,26421
261,49514
262,27119
263,30882
264,38266
265,25686
266,27501
267,32894
268,49547
269,26024
270,50764
271,28676
272,27099
273,30281
274,55492
275,54005
276,29162
277,24563
278,49601
279,53688
280,54808
281,25721
282,42293
283,39281
284,39839
285,29282
286,52534
287,28664
288,47575
289,34331
290,47725
291,33275
292,39964
293,49109
294,49666
295,37279
296,48763
297,30250
298,32678
299,27397
300,26356
301,29163
302,31027
303,54415
304,27740
305,25669
306,48734
307,30000
308,55174
309,29910
310,42760
311,26048
312,47031
313,55639
314,28992
315,53072
316,44993
317,56124
318,47119
319,48380
320,27347
321,35518
322,28530
323,27165
324,27234
325,27123
326,53208
327,28184
328,25809
329,26220
330,32871
331,43059
332,54050
333,26301
334,38608
335,24546
336,47399
337,29313
338,53714
339,43433
340,51997
341,26846
342,32240
343,55101
344,50003
345,25770
346,43640
347,25816
348,27118
349,56001
350,50013
351,53307
352,28078
353,53411
354,45648
355,49431
356,25320
357,56139
358,28344
359,23839
360,48666
361,27431
362,43627
363,43044
364,40988
365,50438
366,29046
367,51617
368,40163
369,52345
370,53227
371,47711
372,51365
373,38883
374,46726
375,53278
376,32113
377,49678
378,44155
379,25456
380,26982
381,44869
382,45140
383,52444
384,51034
385,42347
386,27270
387,25959
388,25396
389,26838
390,36359
391,47423
392,53977
393,24779
394,24832
395,26476
396,43433
397,46203
398,52167
399,30073
400,51064
401,27898
402,24749
403,53806
404,55919
405,54160
406,51765
407,27154
408,32555
409,42254
410,40742
411,54031
412,31606
413,33381
414,49744
415,28012
416,51161
417,32464
418,53580
419,35829
420,35773
421,26385
422,53667
423,46526
424,25079
425,25477
426,26816
427,42323
428,26696
429,37317
430,26686
431,31776
432,46203
433,45538
434,50982
435,54549
436,40948
437,48199
438,26230
439,54330
440,27986
441,55358
442,52436
443,33962
444,25226
445,39024
446,26833
447,47868
448,28361
449,26527
450,37466
451,34613
452,25104
453,29367
454,33316
455,53036
456,30315
457,45930
458,44296
459,31129
460,51664
461,26121
462,51484
463,48614
464,39136
465,48589
466,52834
467,24522
468,55452
469,24995
470,48820
471,52326
472,53917
473,28623
474,55961
475,53931
476,28200
477,26017
478,41018
479,46105
480,36817
481,25456
482,28712
483,46386
484,26763
485,54270
486,30272
487,24399
488,38430
489,45651
490,46743
491,29543
492,55814
493,48834
494,26249
495,23672
496,51515
497,50840
498,37339
499,48334
500,27527
501,51907
502,48936
503,26162
504,25542
505,40643
506,50927
507,46630
508,45460
509,25482
510,32599
511,53836
512,50571
513,35768
514,51525
515,42818
516,55400
517,53152
518,26871
519,51948
520,53270
521,54150
522,37063
523,42087
524,24968
525,56183
526,53577
527,31721
528,52672
529,47888
530,44507
531,53212
