id,time
0,60010
1,57954
2,59345
3,25518
4,57338
5,51177
6,49812
7,56278
8,27198
9,42051
10,54783
11,50215
12,48761
13,27776
14,31022
15,30255
16,48563
17,46557
18,28268
19,51247
20,41006
21,26023
22,27238
23,43776
24,51712
25,57734
26,44479
27,57124
28,56117
29,37938
30,47325
31,53850
32,37156
33,55927
34,47051
35,30070
36,53485
37,33912
38,58635
39,50673
40,27039
41,57684
42,51729
43,28079
44,47014
45,38128
46,57174
47,32541
48,44993
49,52412
50,58054
51,59008
52,48801
53,49862
54,38265
55,43568
56,30756
57,31403
58,56543
59,54253
60,31824
61,56134
62,37342
63,30581
64,58721
65,56336
66,31472
67,59130
68,52968
69,59825
70,24944
71,56120
72,53907
73,53049
74,57156
75,29426
76,38699
77,29622
78,25534
79,59958
80,38661
81,36763
82,28054
83,59285
84,54160
85,49998
86,25630
87,49476
88,32945
89,28787
90,56947
91,57725
92,52521
93,25180
94,46097
95,26400
96,43944
97,51216
98,58542
99,31931
100,40976
101,33596
102,39197
103,48154
104,28688
105,56160
106,55064
107,56629
108,31987
109,42252
110,58835
111,51353
112,57999
113,25285
114,59306
115,41771
116,44371
117,38401
118,53025
119,45803
120,46552
121,29793
122,59456
123,39010
124,39237
125,46565
126,56397
127,38904
128,50544
129,57259
130,27873
131,27177
132,46621
133,48561
134,47909
135,57660
136,31092
137,56870
138,26322
139,54060
140,52407
141,50325
142,47787
143,57031
144,46918
145,37014
146,54451
147,44623
148,58512
149,59211
150,49070
151,42526
152,26728
153,48944
154,59098
155,43058
156,59416
157,40962
158,49130
159,39958
160,54927
161,56893
162,51734
163,50212
164,48283
165,59192
166,51627
167,59144
168,58277
169,44447
170,54763
171,51004
172,42020
173,45200
174,46190
175,51959
176,25898
177,48609
178,28707
179,54106
180,59078
181,48524
182,31462
183,52468
184,37901
185,52949
186,40843
187,55261
188,26268
189,28647
190,46727
191,37018
192,55879
193,40934
194,50945
195,59313
196,48307
197,41979
198,55668
199,43920
200,48803
201,28916
202,49207
203,54819
204,32429
205,59203
206,44687
207,33716
208,59229
209,55339
210,54672
211,36940
212,55881
213,39090
214,39066
215,50839
216,54226
217,59079
218,59661
219,30039
220,56633
221,25736
222,47466
223,40957
224,52279
225,39634
226,53244
227,51997
228,53287
229,38304
230,38283
231,55275
232,30450
233,43597
234,45527
235,59827
236,41545
237,52395
238,49404
239,25966
240,45284
241,59270
242,34282
243,45462
244,51553
245,56965
246,56150
247,51691
248,30391
249,33577
250,44874
251,32446
252,28341
253,41925
254,58981
255,49973
256,41061
257,43097
258,33025
259,38460
260,52968
261,48010
262,37489
263,26530
264,30019
265,50959
266,57668
267,26620
268,34052
269,49604
270,51697
271,49335
272,53047
273,53867
274,46082
275,27013
276,54904
277,34822
278,46233
279,24689
280,53288
281,56640
282,53631
283,51801
284,52069
285,49884
286,37845
287,50183
288,59716
289,43237
290,47113
291,59233
292,25782
293,44707
294,37649
295,52961
296,45737
297,41499
298,26097
299,26916
300,58639
301,25013
302,48477
303,49100
304,42610
305,42643
306,41765
307,54761
308,47928
309,36074
310,56011
311,56391
312,43420
313,58936
314,51899
315,57904
316,56219
317,55234
318,51800
319,57079
320,57610
321,59602
322,48754
323,43853
324,40536
325,43463
326,32384
327,35561
328,56967
329,45527
330,45040
331,40691
332,55697
333,54460
334,27572
335,53764
336,26801
337,44606
338,50540
339,47849
340,28671
341,55235
342,59845
343,28508
344,30776
345,51626
346,26491
347,54042
348,27753
349,43917
350,57599
351,35510
352,35847
353,57210
354,26637
355,58630
356,57050
357,43082
358,38437
359,47403
360,46843
361,58919
362,58907
363,47064
364,57929
365,42247
366,50266
367,45698
368,43120
369,55757
370,58954
371,32596
372,59322
373,33967
374,55916
375,32544
376,35181
377,55303
378,36890
379,48150
380,51500
381,49723
382,33844
383,57145
384,53651
385,48860
386,31018
387,57275
388,54725
389,46114
390,33916
391,48087
392,41599
393,57731
394,30451
395,52167
396,44242
397,25857
398,43122
399,55688
400,28171
401,39581
402,44365
403,30337
404,33516
405,59249
406,53264
407,49964
408,54592
409,27693
410,40368
411,50599
412,36603
413,42004
414,27943
415,43624
416,57801
417,35433
418,58266
419,42000
420,29863
421,27242
422,36619
423,46699
424,28851
425,26126
426,50882
427,35272
428,58954
429,58584
430,42849
431,49476
432,56088
433,27590
434,36973
435,38245
436,37735
437,59471
438,26113
439,44343
440,55511
441,45776
442,56036
443,45252
444,49780
445,42447
446,43385
447,43638
448,38806
449,36505
450,47176
451,38894
452,35048
453,46453
454,56344
455,51269
456,51838
457,57094
458,58317
459,57276
460,57528
461,56842
462,42681
463,25177
464,45603
465,34297
466,39363
467,35319
468,30892
469,34934
470,28267
471,54368
472,54602
473,59479
474,42730
475,43626
476,41337
477,37705
478,55602
479,24997
480,47302
481,43294
482,34344
483,50618
484,52382
485,34867
486,31776
487,41423
488,25862
489,54083
490,34783
491,52293
492,36219
493,58004
494,48605
495,38166
496,42226
497,51374
498,40838
499,52958
500,41867
501,52161
502,39641
503,55918
504,51689
505,56523
506,27353
507,54044
508,58954
509,31896
510,49456
511,57354
512,59396
513,55204
514,44693
515,46909
516,27542
517,36101
518,45003
519,33252
520,48263
521,56549
522,27791
523,28594
524,42869
525,53157
526,33834
527,43961
528,44665
529,59875
530,46986
531,52711
532,27191
533,57719
534,44557
535,56375
536,58315
537,57354
538,47484
539,33831
540,44484
541,57447
542,30862
543,28456
544,44776
545,53227
546,25524
547,53465
548,53357
549,26329
550,48274
551,26766
552,46437
553,33079
554,43469
555,38688
556,42866
557,53167
558,52607
559,41051
560,37667
561,56399
562,29797
563,46205
564,40845
565,26989
566,26333
567,27315
568,32384
569,53642
570,49095
571,44617
572,47013
573,52996
574,37377
575,33223
576,44116
577,58320
578,28393
579,40250
580,28604
581,55360
582,50029
583,40201
584,50206
585,53983
586,53689
587,33910
588,34839
589,32923
590,35279
591,38245
592,57129
593,53148
594,39155
595,29077
596,54617
597,45097
598,48128
599,54924
600,46160
601,54804
602,44466
603,54736
604,26206
605,33462
606,25689
607,53971
608,47219
609,47199
610,37905
611,36063
612,27748
613,59427
614,31200
615,25650
616,42773
617,50222
618,27906
619,38382
620,46019
621,40920
622,52219
623,28711
624,58948
625,43875
626,56962
627,48434
628,34397
629,44362
630,54170
631,33849
632,34713
633,30206
634,51431
635,56073
636,47365
637,42105
638,47375
639,30898
640,53925
641,45576
642,25635
643,35980
644,49643
645,51777
646,34718
647,48277
648,52568
649,54530
650,58557
651,47903
652,49262
653,28728
654,43096
655,44715
656,46740
657,54580
658,53955
659,44937
660,57487
661,46999
662,47021
663,51854
664,55047
665,30394
666,31891
667,40198
668,52630
669,26953
670,49740
671,51605
672,34670
673,34407
674,47176
675,32707
676,58600
677,38494
678,58621
679,39206
680,35998
681,52248
682,25052
683,56683
684,56487
685,59881
686,58440
687,28664
688,42590
689,48634
690,37081
691,44974
692,47927
693,34485
694,57729
695,45938
696,36553
697,56472
698,44112
699,49415
700,50588
701,51728
702,33442
703,53300
704,52212
705,52664
706,37626
707,47089
708,44943
709,34354
710,47425
711,49355
712,58304
713,46676
714,49636
715,50537
716,53653
717,42400
718,45535
719,54883
720,28403
721,53853
722,44773
723,37767
724,57650
725,59105
726,57988
727,51115
728,47134
729,27956
730,54068
731,31202
732,58473
733,53477
734,30800
735,44080
736,38032
737,53209
738,36069
739,39159
740,36782
741,30156
742,46980
743,40682
744,27062
745,53046
746,54852
747,35117
748,43710
749,53589
750,45305
751,56730
752,27637
753,34021
754,44069
755,59570
756,49680
757,25347
758,55849
759,56232
760,28543
761,37017
762,39351
763,39449
764,57288
765,28641
766,51483
767,49671
768,57440
769,46922
770,54870
771,54704
772,44054
773,39840
774,51533
775,39754
776,54672
777,58119
778,31794
779,34528
780,34672
781,33239
782,48852
783,53021
784,54914
785,35557
786,48894
787,35024
788,45494
789,50559
