[00:14:16:322217] [T 4045591] [info] Executing serverless-rdma test C++ interface.! 
[00:14:16:339373] [T 4045591] [info] Listening on device mlx5_1, port 10008 
[00:14:16:659009] [T 4045593] [info] Background thread starts waiting for events 
Input 0 Data: 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
Input 1 Data: 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 
[00:14:16:659105] [T 4045591] [info] Non-Blocking execution, pause 50000, size 10485760, write? false 
[00:14:20:422518] [T 4045591] [info] Done read 0, sleep 
[00:14:25:428484] [T 4045591] [info] Done read 100, sleep 
[00:14:30:434368] [T 4045591] [info] Done read 200, sleep 
[00:14:35:440196] [T 4045591] [info] Done read 300, sleep 
[00:14:40:445828] [T 4045591] [info] Done read 400, sleep 
[00:14:45:451461] [T 4045591] [info] Done read 500, sleep 
[00:14:50:457088] [T 4045591] [info] Done read 600, sleep 
[00:14:55:462750] [T 4045591] [info] Done read 700, sleep 
[00:15:00:468382] [T 4045591] [info] Done read 800, sleep 
[00:15:05:474017] [T 4045591] [info] Done read 900, sleep 
[00:15:10:479661] [T 4045591] [info] Done read 1000, sleep 
[00:15:15:485298] [T 4045591] [info] Done read 1100, sleep 
[00:15:20:491433] [T 4045591] [info] Done read 1200, sleep 
[00:15:25:497185] [T 4045591] [info] Done read 1300, sleep 
[00:15:30:502833] [T 4045591] [info] Done read 1400, sleep 
[00:15:35:508433] [T 4045591] [info] Done read 1500, sleep 
[00:15:40:514044] [T 4045591] [info] Done read 1600, sleep 
[00:15:45:519652] [T 4045591] [info] Done read 1700, sleep 
[00:15:50:525236] [T 4045591] [info] Done read 1800, sleep 
[00:15:55:530867] [T 4045591] [info] Done read 1900, sleep 
[00:16:00:536470] [T 4045591] [info] Done read 2000, sleep 
[00:16:05:542117] [T 4045591] [info] Done read 2100, sleep 
[00:16:10:547731] [T 4045591] [info] Done read 2200, sleep 
[00:16:15:553352] [T 4045591] [info] Done read 2300, sleep 
[00:16:20:558978] [T 4045591] [info] Done read 2400, sleep 
