id,time
0,8059
1,7974
2,8049
3,8013
4,8043
5,8025
6,8026
7,8005
8,7948
9,8018
10,7883
11,7926
12,7978
13,7998
14,7957
15,7995
16,8029
17,8036
18,8023
19,7973
20,7968
21,7932
22,8051
23,7887
24,8008
25,7955
26,8048
27,7886
28,7983
29,8043
30,8029
31,7951
32,7924
33,7996
34,8031
35,8043
36,7992
37,8039
38,8021
39,7977
40,8036
41,8038
42,7978
43,7994
44,7943
45,8008
46,8002
47,8058
48,8013
49,8028
50,8038
51,8054
52,7961
53,7965
54,8055
55,7989
56,8048
57,8043
58,8034
59,8040
60,7941
61,7894
62,7975
63,8034
64,7944
65,8031
66,8057
67,7966
68,7894
69,8028
70,7981
71,7982
72,8043
73,8035
74,8007
75,7996
76,7989
77,7999
78,7961
79,7993
80,8044
81,8014
82,7989
83,8052
84,7988
85,7985
86,7980
87,7960
88,8005
89,8033
90,8002
91,8005
92,7955
93,7999
94,7927
95,7940
96,8044
97,7982
98,7997
99,7931
100,7927
101,7919
102,7905
103,8051
104,8021
105,7982
106,8030
107,7911
108,8019
109,7989
110,7959
111,8046
112,7971
113,8012
114,8042
115,8025
116,7955
117,7957
118,7939
119,8033
120,8028
121,8041
122,8023
123,8031
124,7928
125,7917
126,8013
127,8016
128,8046
129,8020
130,8003
131,8036
132,7963
133,8040
134,8037
135,8000
136,8053
137,8031
138,8027
139,7986
140,7998
141,7965
142,8022
143,8049
144,8006
145,8003
146,8040
147,8017
148,7997
149,8040
150,8035
151,8057
152,8003
153,7996
154,8056
155,8042
156,7961
157,7953
158,7979
159,8007
160,8010
161,8041
162,8031
163,7974
164,7892
165,8003
166,8043
167,7983
168,7993
169,8045
170,8035
171,8046
172,8043
173,8035
174,8054
175,8022
176,8044
177,8013
178,8028
179,8014
180,7982
181,7996
182,8012
183,8023
184,8036
185,8034
186,8038
187,8003
188,7897
189,7988
190,8040
191,8004
192,7998
193,8022
194,8008
195,8043
196,7994
197,7965
198,8041
199,8057
200,7897
201,8001
202,8057
203,8011
204,7956
205,8016
206,8059
207,8040
208,8037
209,8017
210,8036
211,8050
212,8035
213,7939
214,8058
215,8029
216,8030
217,8037
218,8034
219,8047
220,7939
221,8042
222,7993
223,7977
224,8022
225,8058
226,8029
227,8039
228,7973
229,8006
230,7988
231,8025
232,7987
233,8055
234,8052
235,8035
236,8011
237,8037
238,8055
239,8051
240,8007
241,7947
242,7993
243,8020
244,8009
245,8000
246,7867
247,8049
248,8012
249,8058
250,7997
251,8052
252,7903
253,7885
254,8001
255,8043
256,7968
257,8055
258,8051
259,8012
260,8059
261,8021
262,8038
263,8058
264,8039
265,7969
266,8032
267,7941
268,7916
269,8039
270,7984
271,8022
272,7956
273,8056
274,8056
275,8009
276,8035
277,7945
278,7952
279,7958
280,8037
281,8025
282,7923
283,8046
284,7987
285,7965
286,7994
287,7989
288,8026
289,7992
290,7972
291,7933
292,7908
293,8012
294,7957
295,7980
296,7980
297,8047
298,7988
299,8031
300,7962
301,8000
302,8035
303,7987
304,7910
305,7918
306,7872
307,7921
308,8048
309,7952
310,8055
311,7985
312,8043
313,7980
314,7967
315,8057
316,7918
317,7983
318,8041
319,7967
320,7921
321,7967
322,7895
323,8010
324,7969
325,7948
326,7963
327,8056
328,7905
329,7894
330,7988
331,7971
332,8044
333,7961
334,8059
335,7953
336,7862
337,7921
338,8007
339,7912
340,7939
341,7854
342,7995
343,7966
344,8059
345,7957
346,8020
347,7914
348,7857
349,8012
350,8019
351,7948
352,7976
353,7924
354,7900
355,7874
356,8050
357,7901
358,7864
359,8020
360,8021
361,7943
362,7996
363,8032
364,7966
365,7932
366,8039
367,7924
368,7995
369,7971
370,7856
371,7957
372,7985
373,7947
374,7954
375,7945
376,7879
377,8011
378,7889
379,7885
380,7985
381,8016
382,8040
383,8033
384,8017
385,7948
386,7992
387,8032
388,7963
389,7987
390,7996
391,8004
392,7982
393,7921
394,7980
395,7901
396,7907
397,7906
398,8041
399,7985
400,7994
401,7946
402,7897
403,7906
404,7950
405,7921
406,8021
407,7907
408,7833
409,8000
410,7963
411,8052
412,7957
413,8044
414,7997
415,8003
416,7958
417,7938
418,7955
419,7962
420,7950
421,7889
422,8021
423,7953
424,7951
425,7955
426,8051
427,8003
428,7913
429,7919
430,8021
431,7946
432,7969
433,7975
434,7903
435,7959
436,7973
437,7960
438,8005
439,7911
440,7941
441,8002
442,7898
443,8019
444,7885
445,7916
446,7997
447,7906
448,7847
449,7937
450,7903
451,8019
452,7890
453,7933
454,7944
455,8057
456,7982
457,8001
458,8032
459,7990
460,8015
461,7954
462,7983
463,7972
464,7896
465,7974
466,8013
467,7866
468,7906
469,8008
470,7918
471,7938
472,7940
473,7931
474,7897
475,7891
476,7893
477,7898
478,7965
479,7997
480,7940
481,7914
482,7965
483,8004
484,7921
485,7967
486,7992
487,7950
488,7907
489,7984
490,7916
491,7889
492,7990
493,7938
494,8005
495,7952
496,7905
497,7880
498,7981
499,7894
500,7914
501,7948
502,8020
503,7937
504,7934
505,7932
506,8053
507,7976
508,8022
509,8017
510,8024
511,8008
512,8040
513,7955
514,7971
515,7954
516,7852
517,8033
518,8006
519,7926
520,7908
521,7968
522,7937
523,8048
524,8001
525,7982
526,8001
527,7987
528,7969
529,7923
530,8024
531,7900
532,8000
533,7977
534,7935
535,7965
536,7954
537,7886
538,7965
539,8019
540,8003
541,7953
542,8036
543,8058
544,7962
545,8015
546,8034
547,7917
548,7960
549,8028
550,8017
551,8032
552,7912
553,7949
554,7874
555,7999
556,7997
557,8019
558,7976
559,8046
560,8008
561,7945
562,7970
563,7876
564,7953
565,8012
566,8005
567,8043
568,7889
569,7971
570,8003
571,8041
572,7998
573,8038
574,8022
575,8020
576,8021
577,7929
578,7960
579,7970
580,8030
581,8043
582,8044
583,7990
584,8001
585,8019
586,8000
587,7965
588,8005
589,7995
590,8028
591,7999
592,7990
593,7931
594,8029
595,7970
596,8038
597,8013
598,7999
599,7997
600,7901
601,7916
602,7991
603,8003
604,7923
605,7860
606,8039
607,8055
608,8044
609,8045
610,7961
611,7955
612,7905
613,7868
614,7983
615,7960
616,7908
617,8009
618,7996
619,7996
620,7939
621,7928
622,8054
623,7938
624,8037
625,8032
626,7988
627,7949
628,8018
629,8055
630,8034
631,7983
632,7951
633,7934
634,7997
635,8024
636,7960
637,7989
638,8056
639,8024
640,7921
641,8049
642,7986
643,8000
644,7980
645,7962
646,8046
647,8025
648,7957
649,8012
650,8000
651,8020
652,7916
653,8017
654,8041
655,8048
656,7954
657,7944
658,8014
659,8000
660,8023
661,8028
662,8057
663,7940
664,7922
665,7879
666,8038
667,8032
668,8007
669,8023
670,7998
671,8027
672,7913
673,7942
674,8003
675,8001
676,7977
677,8037
678,8033
679,8045
680,7965
681,8041
682,7983
683,7924
684,8027
685,7932
686,8056
687,7904
688,8040
689,7916
690,7905
691,7923
692,8007
693,8058
694,8025
695,7902
696,7990
697,7991
698,7926
699,7977
700,7935
701,8028
702,8005
703,8037
704,7948
705,7919
706,7914
707,8040
708,7954
709,7861
710,7999
711,7959
712,7975
713,7933
714,8051
715,8002
716,8027
717,8007
718,8052
719,8031
720,7954
721,7959
722,8001
723,7993
724,7954
725,8007
726,7970
727,7987
728,7951
729,7893
730,8047
731,8028
732,8010
733,7916
734,7987
735,8044
736,7914
737,7899
738,8033
739,8024
740,7904
741,8033
742,7961
743,7991
744,7995
745,7942
746,8045
747,7936
748,7997
749,7938
750,7988
751,7961
752,8006
753,8032
754,7985
755,8043
756,7922
757,8053
758,8032
759,8001
760,8022
761,7955
762,8000
763,7995
764,8043
765,8040
766,8043
767,8040
768,7895
769,7950
770,7970
771,7965
772,7982
773,8004
774,7999
775,8018
776,8052
777,8026
778,7987
779,8028
780,7973
781,8023
782,8057
783,8051
784,7918
785,7924
786,7918
787,7997
788,8049
789,7963
790,7920
791,8014
792,7975
793,7898
794,8048
795,8021
796,8003
797,7993
798,8004
799,8021
800,7940
801,7926
802,8010
803,7909
804,7961
805,8030
806,7967
807,7977
808,8011
809,8025
810,7949
811,7995
812,7997
813,7952
814,8054
815,7917
816,7917
817,8044
818,7928
819,8032
820,7936
821,8024
822,7983
823,7999
824,7976
825,7957
826,8023
827,7989
828,7925
829,7974
830,8016
831,8050
832,7908
833,7912
834,7938
835,8008
836,8031
837,7902
838,7992
839,8047
840,8056
841,7953
842,7979
843,7997
844,7939
845,7908
846,7998
847,7942
848,7945
849,7920
850,7936
851,7975
852,8040
853,8040
854,7980
855,7961
856,7922
857,7919
858,7937
859,7979
860,8007
861,8034
862,7992
863,8000
864,7874
865,7927
866,8021
867,7951
868,8032
869,8011
870,8031
871,8017
872,8054
873,7967
874,7911
875,7991
876,7980
877,7957
878,8001
879,7944
880,8042
881,7935
882,8025
883,8006
884,8001
885,8048
886,8018
887,7916
888,8049
889,8049
890,8005
891,8001
892,7994
893,7937
894,8054
895,7984
896,7877
897,7838
898,7924
899,7912
900,8023
901,8043
902,8026
903,7969
904,7905
905,8004
906,8024
907,8000
908,7925
909,7987
910,8044
911,7932
912,8002
913,7923
914,7952
915,7916
916,8055
917,8058
918,7961
919,7996
920,7925
921,8011
922,8015
923,8036
924,7962
925,7992
926,7990
927,8033
928,7874
929,7901
930,8045
931,7964
932,8000
933,7939
934,7978
