id,time
0,8828
1,8819
2,8805
3,8720
4,8816
5,8752
6,8746
7,8812
8,8774
9,8794
10,8742
11,8741
12,8827
13,8823
14,8768
15,8727
16,8795
17,8800
18,8791
19,8785
20,8791
21,8784
22,8793
23,8764
24,8793
25,8760
26,8717
27,8787
28,8782
29,8746
30,8755
31,8716
32,8784
33,8725
34,8764
35,8757
36,8810
37,8804
38,8795
39,8800
40,8804
41,8799
42,8811
43,8792
44,8772
45,8800
46,8820
47,8822
48,8757
49,8718
50,8763
51,8784
52,8804
53,8822
54,8771
55,8736
56,8826
57,8796
58,8726
59,8722
60,8797
61,8818
62,8797
63,8745
64,8748
65,8779
66,8821
67,8792
68,8796
69,8782
70,8726
71,8783
72,8760
73,8738
74,8720
75,8794
76,8802
77,8756
78,8810
79,8787
80,8828
81,8801
82,8816
83,8786
84,8800
85,8781
86,8774
87,8760
88,8798
89,8789
90,8725
91,8780
92,8760
93,8806
94,8806
95,8822
96,8814
97,8797
98,8806
99,8827
100,8807
101,8814
102,8824
103,8811
104,8808
105,8824
106,8828
107,8813
108,8787
109,8814
110,8813
111,8812
112,8788
113,8807
114,8741
115,8828
116,8792
117,8746
118,8823
119,8811
120,8794
121,8758
122,8805
123,8769
124,8825
125,8790
126,8815
127,8816
128,8807
129,8757
130,8818
131,8764
132,8824
133,8757
134,8742
135,8818
136,8827
137,8812
138,8805
139,8752
140,8732
141,8801
142,8767
143,8799
144,8706
145,8826
146,8805
147,8814
148,8826
149,8779
150,8784
151,8815
152,8758
153,8810
154,8749
155,8793
156,8743
157,8792
158,8778
159,8772
160,8792
161,8784
162,8797
163,8720
164,8802
165,8807
166,8814
167,8794
168,8778
169,8817
170,8827
171,8779
172,8804
173,8766
174,8795
175,8812
176,8749
177,8825
178,8809
179,8755
180,8810
181,8827
182,8748
183,8795
184,8810
185,8801
186,8754
187,8828
188,8813
189,8799
190,8828
191,8774
192,8760
193,8819
194,8805
195,8757
196,8723
197,8804
198,8823
199,8814
200,8811
201,8811
202,8820
203,8759
204,8823
205,8791
206,8819
207,8824
208,8828
209,8786
210,8760
211,8801
212,8815
213,8751
214,8815
215,8825
216,8796
217,8797
218,8811
219,8798
220,8802
221,8818
222,8803
223,8785
224,8817
225,8810
226,8824
227,8804
228,8764
229,8822
230,8754
231,8750
232,8827
233,8827
234,8804
235,8818
236,8822
237,8802
238,8773
239,8795
240,8780
241,8817
242,8818
243,8828
244,8790
245,8718
246,8803
247,8812
248,8786
249,8781
250,8814
251,8807
252,8803
253,8757
254,8777
255,8793
256,8772
257,8722
258,8789
259,8687
260,8796
261,8821
262,8746
263,8825
264,8769
265,8825
266,8793
267,8816
268,8775
269,8824
270,8810
271,8790
272,8774
273,8823
274,8822
275,8803
276,8700
277,8813
278,8823
279,8805
280,8820
281,8759
282,8766
283,8789
284,8810
285,8782
286,8793
287,8810
288,8746
289,8725
290,8772
291,8749
292,8827
293,8820
294,8800
295,8799
296,8806
297,8823
298,8819
299,8809
300,8807
301,8822
302,8764
303,8768
304,8801
305,8745
306,8823
307,8730
308,8804
309,8818
310,8827
311,8798
312,8805
313,8800
314,8800
315,8827
316,8811
317,8799
318,8799
319,8763
320,8821
321,8806
322,8816
323,8769
324,8810
325,8825
326,8828
327,8795
328,8826
329,8821
330,8795
331,8786
332,8819
333,8799
334,8745
335,8772
336,8794
337,8823
338,8773
339,8821
340,8794
341,8803
342,8812
343,8800
344,8806
345,8821
346,8748
347,8805
348,8819
349,8802
350,8821
351,8812
352,8783
353,8775
354,8775
355,8815
356,8806
357,8742
358,8802
359,8817
360,8804
361,8815
362,8814
363,8796
364,8764
365,8802
366,8824
367,8781
368,8786
369,8826
370,8720
371,8801
372,8639
373,8730
374,8717
375,8809
376,8713
377,8741
378,8716
379,8728
380,8810
381,8696
382,8592
383,8754
384,8689
385,8663
386,8749
387,8722
388,8683
389,8758
390,8683
391,8737
392,8740
393,8720
394,8701
395,8668
396,8726
397,8814
398,8725
399,8719
400,8640
401,8739
402,8740
403,8717
404,8790
405,8723
406,8666
407,8691
408,8761
409,8610
410,8733
411,8660
412,8743
413,8825
414,8661
415,8774
416,8727
417,8635
418,8769
419,8746
420,8775
421,8798
422,8662
423,8714
424,8642
425,8755
426,8744
427,8774
428,8624
429,8653
430,8725
431,8656
432,8770
433,8745
434,8704
435,8673
436,8693
437,8804
438,8740
439,8641
440,8626
441,8783
442,8749
443,8779
444,8703
445,8707
446,8692
447,8800
448,8663
449,8710
450,8759
451,8675
452,8795
