,date,idle_cpus,partially_idle_cpus,partially_free_mem,free_mem,allocated_nodes,idle_nodes,other_nodes,total_nodes
0,24-03-22 04:41:33,0.021090047393364928,0.021090047393364928,0.8145795424013542,0.01270565242658275,6791,169,281,7241
1,26-03-22 09:13:31,0.023430368191500153,0.023430368191500153,0.8336571547919969,0.02257094169058738,6788,191,262,7241
2,24-03-22 21:58:03,0.021079258010118045,0.021079258010118045,0.834291274441908,0.022484661553851284,6817,176,248,7241
3,30-03-22 12:26:07,0.09131065178541323,0.09131065178541323,0.7089738318196188,0.08405901137208328,6157,840,244,7241
4,30-03-22 10:00:28,0.04363905325443787,0.04363905325443787,0.7720803635044959,0.03284619202183308,6766,258,217,7241
5,30-03-22 06:08:38,0.040077967376808125,0.040077967376808125,0.7872783082155449,0.03298520537995639,6655,240,346,7241
6,24-03-22 02:01:30,0.025689009867301802,0.025689009867301802,0.7958179754830882,0.023512680122713642,6737,205,299,7241
7,21-03-22 15:27:40,0.044410723318158825,0.044410723318158825,0.7572938721437451,0.031393432601532455,6570,427,244,7241
8,24-03-22 18:05:46,0.039721277813309995,0.039721277813309995,0.8139242250433908,0.04221481085045864,6687,323,231,7241
9,22-03-22 10:12:17,0.017648245260185557,0.017648245260185557,0.7790788540535939,0.017915471553540643,6867,159,215,7241
10,24-03-22 05:16:30,0.009582500931161751,0.009582500931161751,0.8255713032372655,0.007025051618289193,6902,56,283,7241
11,23-03-22 11:18:38,0.009171507184347295,0.009171507184347295,0.8391572972375863,0.007724661332679746,6863,64,314,7241
12,24-03-22 00:19:48,0.009398559789039522,0.009398559789039522,0.8418656617914275,0.007653561890166554,6913,58,270,7241
13,22-03-22 15:50:16,0.013546300040436717,0.013546300040436717,0.8197623528949823,0.012187397302836384,6900,106,235,7241
14,25-03-22 14:20:53,0.03663509824407671,0.03663509824407671,0.7996457066107167,0.03572065654763632,6714,290,237,7241
15,30-03-22 03:47:56,0.0328832678174671,0.0328832678174671,0.8029768114021182,0.03182346918091238,6613,282,346,7241
16,24-03-22 18:44:45,0.03447695363792465,0.03447695363792465,0.8169349664936251,0.03873128569783264,6697,311,233,7241
17,21-03-22 07:05:08,0.17325845793426584,0.17325845793426584,0.6561081538231929,0.2156973424556865,5223,1624,394,7241
18,18-03-22 09:54:32,0.016909268161495277,0.016909268161495277,0.7879834885193012,0.005742982599433026,6872,155,214,7241
19,31-03-22 06:53:57,0.015032456440040998,0.015032456440040998,0.7937760522027361,0.012507955251332229,6800,102,339,7241
20,31-03-22 11:03:29,0.022272314369343606,0.022272314369343606,0.8178701132723434,0.024309152838026257,6829,188,224,7241
21,22-03-22 13:50:09,0.03297259027005158,0.03297259027005158,0.7928428369482873,0.03803783032807584,6717,294,230,7241
22,24-03-22 09:14:52,0.03202643023295014,0.03202643023295014,0.8074996881818353,0.02350320232983698,6745,250,246,7241
23,20-03-22 22:07:33,0.004232476514916899,0.004232476514916899,0.7366356387039139,0.0023967329145187224,6834,19,388,7241
24,19-03-22 19:38:15,0.22025169673612768,0.22025169673612768,0.6080394059967879,0.11948828183626399,6183,746,312,7241
25,20-03-22 03:07:49,0.3102328284727683,0.3102328284727683,0.6201749001355165,0.16403980915268046,5893,1018,330,7241
26,29-03-22 06:15:55,0.010638297872340425,0.010638297872340425,0.8235290045161002,0.009900020277771095,6878,76,287,7241
27,29-03-22 02:41:07,0.024807093542710167,0.024807093542710167,0.7993849745254578,0.026624618868753544,6759,206,276,7241
28,24-03-22 22:44:42,0.07037836379577797,0.07037836379577797,0.7626594200421337,0.08287561587406043,6333,661,247,7241
29,31-03-22 15:02:57,0.043227373962340554,0.043227373962340554,0.8131759990024707,0.03652229110601908,6727,277,237,7241
30,25-03-22 19:13:46,0.01645799676898223,0.01645799676898223,0.8315313945704406,0.014552287330885896,6887,127,227,7241
31,18-03-22 05:41:01,0.01592680447305998,0.01592680447305998,0.7463236994492553,0.010920458759382232,6844,120,277,7241
32,17-03-22 21:22:14,0.14961589224677654,0.14961589224677654,0.6651529565075746,0.15902039591567288,5796,1177,268,7241
33,24-03-22 11:24:27,0.008782893625646049,0.008782893625646049,0.8381984806545874,0.006479807842959307,6927,54,260,7241
34,28-03-22 06:23:33,0.1486754621088175,0.1486754621088175,0.668173340830505,0.07432617474367459,6192,551,498,7241
35,20-03-22 06:31:58,0.25805568858178835,0.25805568858178835,0.6495395575945632,0.13725900161116986,6024,884,333,7241
36,18-03-22 18:51:34,0.015363270278501574,0.015363270278501574,0.8343596181488925,0.01600935781922722,6857,123,261,7241
37,20-03-22 05:43:51,0.28629073624457135,0.28629073624457135,0.6041260703963764,0.17220848756527915,5745,1164,332,7241
38,25-03-22 17:48:24,0.02291820686874118,0.02291820686874118,0.8122218344269161,0.020026842292539915,6864,161,216,7241
39,21-03-22 23:47:59,0.013258024148543985,0.013258024148543985,0.765652134713073,0.010432926150235144,6887,92,262,7241
40,22-03-22 08:27:29,0.010982306284319707,0.010982306284319707,0.7629664865069133,0.009005305165085365,6886,78,277,7241
41,31-03-22 03:59:02,0.047632017976916005,0.047632017976916005,0.7722736764710965,0.043282494669251693,6576,340,325,7241
42,21-03-22 00:03:33,0.008773740710156895,0.008773740710156895,0.675476991096422,0.0052350444306855145,6811,45,385,7241
43,24-03-22 23:20:00,0.11519897390893442,0.11519897390893442,0.7255542771205957,0.12088364568968762,6032,955,254,7241
44,19-03-22 17:59:28,0.261869031377899,0.261869031377899,0.5890562440090454,0.16425468642556462,5874,1055,312,7241
45,22-03-22 09:27:04,0.009674493600725587,0.009674493600725587,0.7704532950316453,0.007648339612461353,6969,60,212,7241
46,21-03-22 13:53:34,0.010936869026786917,0.010936869026786917,0.8064870876666675,0.006382927665848421,6957,52,232,7241
47,29-03-22 03:31:05,0.01123899796885579,0.01123899796885579,0.8167814621033442,0.010399728439056712,6880,82,279,7241
48,20-03-22 09:48:18,0.23613773274917854,0.23613773274917854,0.6433329991980754,0.12041364501585664,6113,789,339,7241
49,25-03-22 06:17:27,0.05772685671672147,0.05772685671672147,0.7665137298118192,0.0610101528888415,6416,531,294,7241
50,18-03-22 18:58:25,0.015460081190798376,0.015460081190798376,0.82207350450996,0.012228680792821066,6897,84,260,7241
51,28-03-22 02:16:49,0.04295054601098978,0.04295054601098978,0.7228644299853405,0.022297580649439524,6589,159,493,7241
52,28-03-22 22:53:24,0.03660143972422184,0.03660143972422184,0.7436019067702211,0.02835953967775215,6664,315,262,7241
53,21-03-22 12:55:12,0.023645353334902964,0.023645353334902964,0.789203041986871,0.016023440104568566,6826,188,227,7241
54,23-03-22 09:17:56,0.02503031936396712,0.02503031936396712,0.8184794236700077,0.015362903500931353,6887,123,231,7241
55,31-03-22 11:48:51,0.017041053446940357,0.017041053446940357,0.8330402463158775,0.01528474517885783,6907,104,230,7241
56,27-03-22 19:56:33,0.10384478462086151,0.10384478462086151,0.6949900135654409,0.06876689501520392,6101,412,728,7241
57,23-03-22 22:52:27,0.015330586884581617,0.015330586884581617,0.8308118109211797,0.010531227826009551,6862,121,258,7241
58,26-03-22 01:57:00,0.06112197424313937,0.06112197424313937,0.7699153241157259,0.0736372154779322,6429,576,236,7241
59,25-03-22 05:27:30,0.04202702702702703,0.04202702702702703,0.7666580925753606,0.039716712565413204,6640,340,261,7241
60,25-03-22 03:22:24,0.010503563105812422,0.010503563105812422,0.8379181431093304,0.007811689489667825,6918,65,258,7241
61,21-03-22 05:55:00,0.12545210292446005,0.12545210292446005,0.6904706476009719,0.12457999656028279,5867,980,394,7241
62,18-03-22 19:01:55,0.016603415559772294,0.016603415559772294,0.8187552909224038,0.01046535652941242,6850,115,276,7241
63,29-03-22 10:18:38,0.01307035817485384,0.01307035817485384,0.8141241139761356,0.01197635340703781,6941,85,215,7241
64,17-03-22 20:00:09,0.19599350297780185,0.19599350297780185,0.6559904120426082,0.17296857697278878,5718,1256,267,7241
65,21-03-22 17:13:12,0.006985219680097186,0.006985219680097186,0.7736128899561959,0.0048595610357667594,6955,39,247,7241
