,date,idle_cpus,partially_idle_cpus,partially_free_mem,free_mem,allocated_nodes,idle_nodes,other_nodes,total_nodes
0,29-03-22 21:34:06,0.12813617021276597,0.12813617021276597,0.6861213682386492,0.1518394168115011,5683,1234,324,7241
1,19-03-22 20:30:17,0.22162715333447042,0.22162715333447042,0.6308689046222975,0.11797023210708228,6188,739,314,7241
2,29-03-22 10:39:19,0.05751142166084386,0.05751142166084386,0.7760859276161695,0.06531925184600973,6542,486,213,7241
3,27-03-22 05:03:33,0.012832830085094702,0.012832830085094702,0.808928128235249,0.013107682158680141,6756,98,387,7241
4,23-03-22 07:37:43,0.017327151511049445,0.017327151511049445,0.8332025889706866,0.018486195356619953,6829,144,268,7241
5,21-03-22 07:51:25,0.11135995589704717,0.11135995589704717,0.6708031227386245,0.13548450284000393,5807,1039,395,7241
6,25-03-22 01:30:27,0.04185401805334866,0.04185401805334866,0.8403558282313698,0.019671862431587143,6825,152,264,7241
7,22-03-22 02:09:02,0.13940419769803655,0.13940419769803655,0.6596289128650914,0.15290976455285277,5734,1238,269,7241
8,23-03-22 17:04:59,0.10542354310758063,0.10542354310758063,0.7811659635961561,0.07028437699989133,6403,546,292,7241
9,22-03-22 05:45:01,0.010739937660929665,0.010739937660929665,0.717109811051002,0.0050398592450964915,6899,67,275,7241
10,19-03-22 23:31:35,0.2687372013651877,0.2687372013651877,0.5993785646941809,0.14765577379009767,5836,1086,319,7241
11,25-03-22 12:18:47,0.01840573370571015,0.01840573370571015,0.8043602374200851,0.017405989964876214,6876,138,227,7241
12,30-03-22 16:04:33,0.21681730476287195,0.21681730476287195,0.5799086974724671,0.23240590278165035,4954,2015,272,7241
13,25-03-22 22:51:11,0.024267923258162235,0.024267923258162235,0.8122298049129868,0.021990509971777185,6823,190,228,7241
14,21-03-22 22:16:36,0.013691683569979716,0.013691683569979716,0.7866107049865529,0.009928820425852648,6893,91,257,7241
15,22-03-22 22:33:21,0.030237508023919727,0.030237508023919727,0.8027896314458466,0.030742001394968698,6736,250,255,7241
16,20-03-22 04:47:23,0.3120404883219916,0.3120404883219916,0.5994802214019587,0.16639175966719638,5874,1035,332,7241
17,22-03-22 03:32:39,0.03316283323735646,0.03316283323735646,0.7059583898641801,0.01779016522024933,6788,180,273,7241
18,27-03-22 04:16:51,0.034843444562570734,0.034843444562570734,0.7844066594038575,0.04198410759756025,6541,318,382,7241
19,26-03-22 23:28:09,0.010831933637267336,0.010831933637267336,0.8206799668558421,0.008679182229297311,6791,69,381,7241
20,20-03-22 09:01:40,0.293857998289136,0.293857998289136,0.6185462758894116,0.14081174980652733,5889,1016,336,7241
21,20-03-22 02:09:33,0.31864337242298885,0.31864337242298885,0.6047207426683168,0.16956530086472826,5775,1136,330,7241
22,31-03-22 01:42:41,0.12453664342798844,0.12453664342798844,0.7562180855285405,0.07846303934119628,6341,584,316,7241
23,20-03-22 12:28:09,0.2142074631975351,0.2142074631975351,0.6362352022952144,0.1317261058106275,5783,1117,341,7241
24,22-03-22 09:37:26,0.014216575922565033,0.014216575922565033,0.7679222736544932,0.012648753677922927,6921,105,215,7241
25,27-03-22 16:25:27,0.07605037643548555,0.07605037643548555,0.6772888139901072,0.08674586675592114,6095,670,476,7241
26,25-03-22 20:19:58,0.0514408833827094,0.0514408833827094,0.7839142956443126,0.05232938020793354,6596,415,230,7241
