,date,idle_cpus,partially_idle_cpus,partially_free_mem,free_mem,allocated_nodes,idle_nodes,other_nodes,total_nodes
0,31-03-22 06:17:16,0.01927399032895185,0.01927399032895185,0.8215508464694451,0.014020200820557115,6810,106,325,7241
1,22-03-22 18:43:50,0.021540954824768723,0.021540954824768723,0.822895393833479,0.023417851823605555,6808,184,249,7241
2,18-03-22 11:36:31,0.009322518762831085,0.009322518762831085,0.8359866163217872,0.009701370294534573,6960,64,217,7241
3,18-03-22 14:49:17,0.010641532380662816,0.010641532380662816,0.8459447968854081,0.009296219717938918,6920,77,244,7241
4,30-03-22 09:33:20,0.03270084779975777,0.03270084779975777,0.7837729372945731,0.02986362466562872,6746,276,219,7241
5,18-03-22 19:00:06,0.009781688949060756,0.009781688949060756,0.8262047618517179,0.008325040315463144,6910,68,263,7241
6,30-03-22 04:41:28,0.03562280132518187,0.03562280132518187,0.7944627211209464,0.036189726360664365,6630,269,342,7241
7,26-03-22 09:51:38,0.01304288908462633,0.01304288908462633,0.8079070535534052,0.01148963420133744,6867,92,282,7241
8,21-03-22 07:11:46,0.17305174670984635,0.17305174670984635,0.6521441130187291,0.21811398490255787,5199,1648,394,7241
9,21-03-22 16:55:56,0.022469635627530363,0.022469635627530363,0.7989774172388756,0.020617684185139984,6830,164,247,7241
10,26-03-22 16:52:37,0.005768969729876476,0.005768969729876476,0.7898859504935088,0.004521671233088692,6918,34,289,7241
11,30-03-22 04:28:12,0.03429430250034158,0.03429430250034158,0.7969907300773078,0.03557834948530736,6622,276,343,7241
12,23-03-22 19:06:17,0.012705581019142625,0.012705581019142625,0.8188987073197804,0.009396713655108819,6907,95,239,7241
13,24-03-22 07:39:28,0.030046250970595184,0.030046250970595184,0.7707482170888991,0.014475669640182348,6831,150,260,7241
14,30-03-22 08:41:51,0.06514994829369183,0.06514994829369183,0.7698153397756896,0.058185768097973385,6372,440,429,7241
15,24-03-22 15:12:35,0.009133346864217576,0.009133346864217576,0.8406531542350695,0.008143040713144834,6904,66,271,7241
16,24-03-22 07:16:17,0.036660152301368015,0.036660152301368015,0.7779009683758122,0.03203244833739732,6772,248,221,7241
17,29-03-22 06:19:12,0.014401897661809555,0.014401897661809555,0.8200697798741057,0.013223202345305092,6839,113,289,7241
18,21-03-22 04:48:18,0.09846058477115405,0.09846058477115405,0.6681692439885037,0.08766370750320965,6034,815,392,7241
19,30-03-22 11:18:55,0.04408251169364337,0.04408251169364337,0.7706218391401864,0.04246188866617998,6657,362,222,7241
20,21-03-22 23:29:16,0.008154564525952493,0.008154564525952493,0.7529448528970614,0.0048519928278425075,6939,38,264,7241
21,25-03-22 05:55:46,0.06778741865509762,0.06778741865509762,0.7533670749102991,0.05046593555975722,6324,624,293,7241
22,25-03-22 15:32:57,0.06301868969705147,0.06301868969705147,0.7713913355396605,0.060992454361054764,6512,486,243,7241
23,26-03-22 22:53:19,0.014552162328345972,0.014552162328345972,0.8087606911716761,0.01151096690505754,6810,84,347,7241
24,18-03-22 05:31:01,0.027516096238563197,0.027516096238563197,0.7627369979261233,0.01940841293494757,6744,220,277,7241
25,20-03-22 22:57:14,0.02352455633512175,0.02352455633512175,0.7123433722650518,0.010872245436340668,6744,114,383,7241
26,25-03-22 04:07:23,0.019276200910740577,0.019276200910740577,0.7702012524505509,0.014151141788943602,6728,121,392,7241
27,23-03-22 11:24:08,0.03539644012944984,0.03539644012944984,0.8099154568120998,0.03865488544356399,6690,312,239,7241
28,21-03-22 20:49:21,0.057556628295581135,0.057556628295581135,0.7451122771648856,0.0632434088191471,6478,514,249,7241
29,18-03-22 03:42:08,0.010129069412920492,0.010129069412920492,0.8232144101475779,0.007885567282797398,6900,65,276,7241
30,22-03-22 01:04:41,0.010864047111381865,0.010864047111381865,0.7478480352210537,0.005556024721645594,6930,43,268,7241
31,21-03-22 17:27:38,0.0525356817491649,0.0525356817491649,0.7370867706919365,0.04305519489128325,6490,503,248,7241
32,24-03-22 15:29:37,0.010255889520714866,0.010255889520714866,0.8358129722889477,0.009563839386129536,6889,75,277,7241
