,date,idle_cpus,partially_idle_cpus,partially_free_mem,free_mem,allocated_nodes,idle_nodes,other_nodes,total_nodes
0,27-03-22 16:40:23,0.01940469177726186,0.01940469177726186,0.7401297314012765,0.013130321199748024,6665,102,474,7241
1,26-03-22 03:53:32,0.12002697235333783,0.12002697235333783,0.7099052707178831,0.1462317025709216,5862,1142,237,7241
2,18-03-22 11:41:39,0.00720368936614266,0.00720368936614266,0.8099234444259928,0.0073705018969635805,6963,59,219,7241
3,31-03-22 16:18:18,0.021723730814639904,0.021723730814639904,0.8147622517319537,0.02327038327079945,6819,184,238,7241
4,29-03-22 08:40:54,0.03126799688336326,0.03126799688336326,0.8069372639596699,0.025278143137948926,6718,237,286,7241
5,28-03-22 14:25:27,0.23606004385225166,0.23606004385225166,0.5336912402454331,0.28325663122962114,4865,2144,232,7241
6,28-03-22 16:47:16,0.0211468076453843,0.0211468076453843,0.7642562226202995,0.026123702300665505,6782,202,257,7241
7,30-03-22 23:51:28,0.023839483081108656,0.023839483081108656,0.7989450776920476,0.018446398439602756,6798,127,316,7241
8,30-03-22 09:28:18,0.038341237009383515,0.038341237009383515,0.8004008236048946,0.04163196423717708,6689,332,220,7241
9,22-03-22 10:17:20,0.013212304589006556,0.013212304589006556,0.8036831635324821,0.011953717382696917,6920,105,216,7241
10,21-03-22 05:08:10,0.14566318618835936,0.14566318618835936,0.6509266812717996,0.1480545932356921,5604,1239,398,7241
11,27-03-22 05:18:27,0.04275060998659748,0.04275060998659748,0.7924526339072642,0.03050076216785493,6611,234,396,7241
12,19-03-22 15:43:37,0.26931077993384034,0.26931077993384034,0.589137203793309,0.16379441105452988,5858,1072,311,7241
13,18-03-22 21:47:52,0.040288451772353316,0.040288451772353316,0.734893433863436,0.045722138761364696,6603,372,266,7241
14,20-03-22 14:58:13,0.02872599034478036,0.02872599034478036,0.787352288341613,0.03201119652551198,6648,251,342,7241
15,25-03-22 22:26:06,0.010838101649276339,0.010838101649276339,0.8210865314927397,0.009163236159309692,6938,75,228,7241
16,26-03-22 00:59:47,0.008017247187226302,0.008017247187226302,0.8289301725520574,0.006306826325236655,6960,49,232,7241
17,19-03-22 15:11:41,0.2593414093158164,0.2593414093158164,0.568982245311625,0.16382196945836358,5835,1093,313,7241
18,20-03-22 00:13:09,0.30703792278783737,0.30703792278783737,0.595786407145926,0.21238463423637122,5481,1433,327,7241
19,26-03-22 00:51:26,0.022369706566047906,0.022369706566047906,0.8217397641483676,0.013429522238756049,6897,111,233,7241
20,20-03-22 03:35:58,0.31511814793283865,0.31511814793283865,0.6139485158698509,0.1693317197189958,5842,1067,332,7241
21,22-03-22 09:47:25,0.014517592499243875,0.014517592499243875,0.7658439640906552,0.012843196258563627,6923,104,214,7241
22,18-03-22 09:43:45,0.037374382415218635,0.037374382415218635,0.7846327053017648,0.016766607778961013,6671,358,212,7241
23,24-03-22 09:25:30,0.03244081742766575,0.03244081742766575,0.8028060061876652,0.026565741165574298,6708,286,247,7241
24,25-03-22 14:27:46,0.053311190944214736,0.053311190944214736,0.7840497862930026,0.05150401834501105,6537,414,290,7241
25,18-03-22 11:01:44,0.039010434197239985,0.039010434197239985,0.7997141262813487,0.04718038775355524,6651,372,218,7241
26,27-03-22 03:22:15,0.03593819589571414,0.03593819589571414,0.788550409334247,0.038661997919848055,6578,291,372,7241
27,22-03-22 06:58:45,0.012367431301460374,0.012367431301460374,0.7565376782470589,0.0073116430863007925,6896,71,274,7241
28,24-03-22 05:11:32,0.010090407340940643,0.010090407340940643,0.8246605904239055,0.007637930767935852,6899,59,283,7241
29,25-03-22 08:39:33,0.007673585288351025,0.007673585288351025,0.8464477820318456,0.005384058808918125,6937,39,265,7241
30,31-03-22 05:34:04,0.1449295103180549,0.1449295103180549,0.7095073742172316,0.12179350032390412,6018,898,325,7241
31,23-03-22 03:23:10,0.011370579050980925,0.011370579050980925,0.8221188088033083,0.009937478555415387,6867,83,291,7241
32,27-03-22 23:17:30,0.006810994891753831,0.006810994891753831,0.7639185102883059,0.007742970018553335,6693,59,489,7241
33,31-03-22 15:23:36,0.043904906423874554,0.043904906423874554,0.8074346103004468,0.04689968925482641,6647,358,236,7241
34,28-03-22 00:45:20,0.026988428299399445,0.026988428299399445,0.7596719152820437,0.019081423516719376,6137,131,973,7241
35,23-03-22 12:25:52,0.025930671702185056,0.025930671702185056,0.8273503779256244,0.0266771501273134,6797,204,240,7241
36,20-03-22 21:14:20,0.1695876288659794,0.1695876288659794,0.6573621151044429,0.10341002724824114,6163,703,375,7241
37,29-03-22 00:05:14,0.00659764514819326,0.00659764514819326,0.8104464503317623,0.004699171967197921,6931,37,273,7241
38,27-03-22 20:06:31,0.08990049578753943,0.08990049578753943,0.7146172510819835,0.056080078700948756,6432,332,477,7241
39,28-03-22 11:17:41,0.04953789279112754,0.04953789279112754,0.6863822428077223,0.04635984366556174,6653,373,215,7241
40,20-03-22 11:08:08,0.2053926271070303,0.2053926271070303,0.625849836707411,0.1074062920748259,6209,688,344,7241
41,31-03-22 16:31:24,0.026597360515745773,0.026597360515745773,0.8202649236711642,0.026887613989292097,6789,210,242,7241
42,23-03-22 21:48:20,0.016272239289693124,0.016272239289693124,0.8265489297852896,0.01674461384305229,6855,130,256,7241
43,29-03-22 01:15:31,0.020128552097428958,0.020128552097428958,0.8106137294036216,0.01139183315164578,6877,92,272,7241
44,18-03-22 00:47:37,0.022326873560102996,0.022326873560102996,0.8001125860403178,0.010612623794234291,6881,85,275,7241
45,20-03-22 17:52:49,0.1110005831303811,0.1110005831303811,0.7031224074225201,0.061720648854100287,6501,384,356,7241
46,27-03-22 07:14:35,0.010579102837123034,0.010579102837123034,0.814668807007289,0.00724280797567689,6790,56,395,7241
47,17-03-22 21:30:44,0.1548795343800758,0.1548795343800758,0.6582449406509746,0.16526597965543702,5745,1227,269,7241
48,27-03-22 10:22:18,0.05924064576090324,0.05924064576090324,0.7405721885595538,0.06463356885048671,6290,535,416,7241
49,22-03-22 23:32:48,0.026255166339182873,0.026255166339182873,0.8068704128509284,0.023884279144198634,6771,192,278,7241
50,23-03-22 07:17:35,0.07661072008662696,0.07661072008662696,0.7655774125486983,0.07980654361467095,6334,640,267,7241
51,30-03-22 12:27:47,0.07146232784229004,0.07146232784229004,0.7348743911148745,0.05822142676913471,6353,639,249,7241
52,27-03-22 19:26:40,0.07357987037743043,0.07357987037743043,0.7030583724547549,0.04556764513598903,6478,289,474,7241
53,31-03-22 01:26:01,0.05138581873830981,0.05138581873830981,0.7964138274763801,0.03591348758445538,6654,271,316,7241
54,19-03-22 12:58:33,0.11883178844056706,0.11883178844056706,0.6499255571097259,0.0674603471114409,6537,400,304,7241
55,22-03-22 18:19:12,0.017537326065612622,0.017537326065612622,0.8327128267718089,0.008968074804895391,6899,68,274,7241
56,19-03-22 10:37:42,0.18447395301327885,0.18447395301327885,0.5668663343739907,0.12565711056087847,6150,794,297,7241
57,17-03-22 23:00:48,0.08320925825663238,0.08320925825663238,0.6951921973928438,0.05915181476416854,6299,673,269,7241
58,23-03-22 13:36:16,0.03388457644279447,0.03388457644279447,0.8193053800687661,0.03183275102114789,6750,242,249,7241
59,29-03-22 06:24:11,0.009010229659237179,0.009010229659237179,0.8260510167881281,0.008004547930002508,6896,60,285,7241
60,23-03-22 09:14:30,0.025891169322171212,0.025891169322171212,0.8189726374266555,0.015744801615782796,6865,123,253,7241
61,27-03-22 04:56:54,0.021674268664906203,0.021674268664906203,0.8051269968371075,0.016611448852058144,6737,122,382,7241
62,29-03-22 03:47:48,0.022218458933107536,0.022218458933107536,0.8129120938817297,0.01740061976301966,6825,132,284,7241
63,30-03-22 11:35:03,0.06664193450473846,0.06664193450473846,0.7510769019072406,0.07737432691897426,6389,618,234,7241
64,30-03-22 05:55:11,0.03337888623163649,0.03337888623163649,0.7895075956394906,0.029948780644133095,6659,237,345,7241
65,24-03-22 08:40:49,0.01908487035101325,0.01908487035101325,0.8254982315502711,0.015455107696409436,6869,124,248,7241
66,21-03-22 13:16:04,0.07189960298768588,0.07189960298768588,0.7259950144691696,0.05615592587759586,6335,676,230,7241
67,19-03-22 22:43:15,0.27938566552901023,0.27938566552901023,0.6206084672872666,0.14981385669907807,5970,952,319,7241
68,25-03-22 21:57:23,0.019017165937394817,0.019017165937394817,0.8126730970916005,0.01898346705775019,6857,156,228,7241
69,28-03-22 21:16:11,0.014392864382728562,0.014392864382728562,0.779896839037353,0.012027267856760174,6884,92,265,7241
70,22-03-22 02:35:45,0.02147187320079927,0.02147187320079927,0.7953279347433496,0.015187420696234513,6845,125,271,7241
71,28-03-22 00:07:19,0.045298105336346255,0.045298105336346255,0.747687436119157,0.04589390740328131,6336,414,491,7241
72,26-03-22 05:17:56,0.009375737749148426,0.009375737749148426,0.8470219330442502,0.007895351765228079,6943,60,238,7241
73,25-03-22 08:31:15,0.016709511568123392,0.016709511568123392,0.8373959207942508,0.014748761553408705,6860,114,267,7241
74,20-03-22 01:56:21,0.31909075371731327,0.31909075371731327,0.6021664316462295,0.16431781103319365,5774,1139,328,7241
75,31-03-22 02:53:41,0.049281384101900416,0.049281384101900416,0.7944397269447625,0.03368983171674839,6663,252,326,7241
76,22-03-22 21:53:36,0.03128297647819723,0.03128297647819723,0.8081478370632303,0.025594765463906384,6714,198,329,7241
77,22-03-22 07:26:58,0.014234633066575856,0.014234633066575856,0.761661687370171,0.008477730771490687,6845,73,323,7241
78,31-03-22 15:49:06,0.05098834262544349,0.05098834262544349,0.8069044225834047,0.048301520530367834,6618,379,244,7241
79,28-03-22 18:01:02,0.027786197837728604,0.027786197837728604,0.7631415999870185,0.026975195085477202,6792,211,238,7241
80,22-03-22 22:52:38,0.016687497888727493,0.016687497888727493,0.8129722745004107,0.016264442324801533,6859,128,254,7241
81,24-03-22 09:51:44,0.03202643023295014,0.03202643023295014,0.8072958359887711,0.031815251581729674,6713,282,246,7241
82,21-03-22 09:51:32,0.06491893756467748,0.06491893756467748,0.7514130029016373,0.0799537521517489,6224,611,406,7241
83,29-03-22 15:51:15,0.03677912243932121,0.03677912243932121,0.7946486251639157,0.046114609501670636,6620,358,263,7241
84,18-03-22 18:44:29,0.020847434682550427,0.020847434682550427,0.8285969636036826,0.023266507797252586,6798,181,262,7241
85,22-03-22 22:43:57,0.014863358443401007,0.014863358443401007,0.8200134350191624,0.013934548658636737,6885,102,254,7241
86,18-03-22 14:21:30,0.03867962737950587,0.03867962737950587,0.816508575134204,0.041864345161860834,6672,330,239,7241
87,30-03-22 17:29:16,0.11128033302873389,0.11128033302873389,0.6501972975106755,0.11438056296425972,5913,1056,272,7241
88,24-03-22 05:01:33,0.01719934994582882,0.01719934994582882,0.8208529415805907,0.01227761027277505,6862,97,282,7241
89,17-03-22 21:18:53,0.15535557209554096,0.15535557209554096,0.6567972465662432,0.16569524952323814,5742,1232,267,7241
90,22-03-22 06:10:15,0.024354718515005758,0.024354718515005758,0.7428310160877414,0.021521660798484568,6763,205,273,7241
91,31-03-22 07:05:34,0.04640300034094783,0.04640300034094783,0.7847663276965167,0.028472934716892027,6669,237,335,7241
92,21-03-22 10:29:04,0.01854153718665838,0.01854153718665838,0.7957898518121045,0.01715521301189337,6705,123,413,7241
93,28-03-22 02:03:33,0.042137861442638924,0.042137861442638924,0.7294232869432035,0.02002072345964607,6586,161,494,7241
94,27-03-22 06:03:11,0.021416974679608968,0.021416974679608968,0.8064958373412199,0.017088005310978444,6699,124,418,7241
95,26-03-22 05:47:58,0.008776667566837698,0.008776667566837698,0.8506014935932105,0.00790690183433171,6936,60,245,7241
96,22-03-22 16:46:57,0.03602538996556148,0.03602538996556148,0.8070750120899045,0.0236132452379447,6827,169,245,7241
97,24-03-22 06:06:25,0.014914748652588048,0.014914748652588048,0.8245595900147136,0.009446664763331444,6865,82,294,7241
98,30-03-22 07:16:51,0.03554486077689928,0.03554486077689928,0.7917636865942582,0.026091574599022234,6614,224,403,7241
99,21-03-22 16:44:03,0.03886246331342982,0.03886246331342982,0.7837019361089187,0.038469837335041245,6677,318,246,7241
100,30-03-22 22:36:58,0.29242784380305603,0.29242784380305603,0.4935229733477812,0.3456588870015522,4248,2688,305,7241
101,19-03-22 20:46:55,0.2357496162374211,0.2357496162374211,0.598500941301118,0.12596865579439429,6148,779,314,7241
102,24-03-22 08:45:49,0.02370886461257483,0.02370886461257483,0.8192970196017215,0.019903548105441378,6822,145,274,7241
103,27-03-22 22:17:50,0.011634772340499427,0.011634772340499427,0.7856706391232802,0.007549720482383191,6704,51,486,7241
104,19-03-22 01:05:39,0.04135567919663455,0.04135567919663455,0.7297968463393354,0.02672171160200878,6629,334,278,7241
105,23-03-22 17:22:33,0.0729840484979849,0.0729840484979849,0.8127540664905366,0.03213004948716582,6712,244,285,7241
106,30-03-22 23:04:05,0.06657358850371177,0.06657358850371177,0.7464774899225705,0.05782617979189016,6335,575,331,7241
107,29-03-22 23:23:45,0.015087014269659095,0.015087014269659095,0.829827607872196,0.013966519503445036,6814,101,326,7241
108,20-03-22 14:53:12,0.06102868108145153,0.06102868108145153,0.7722963267163662,0.04655755677877947,6544,351,346,7241
109,25-03-22 04:00:46,0.034775548865058695,0.034775548865058695,0.7485993970350004,0.03447306381858395,6673,294,274,7241
110,18-03-22 22:19:55,0.04364018011307851,0.04364018011307851,0.7373382461450654,0.04753582841780781,6572,403,266,7241
111,21-03-22 14:27:56,0.02905446446649119,0.02905446446649119,0.8021913264476183,0.02258698038221883,6827,159,255,7241
112,29-03-22 14:53:08,0.04280746767496033,0.04280746767496033,0.7970923863768552,0.04830817498169576,6629,360,252,7241
113,20-03-22 14:11:27,0.06518315645326943,0.06518315645326943,0.7427004089563254,0.04507499337319235,6548,352,341,7241
114,17-03-22 23:56:54,0.15640227395776934,0.15640227395776934,0.6676543781962526,0.14146420840102708,5912,1060,269,7241
115,31-03-22 01:04:25,0.051895936065295016,0.051895936065295016,0.7899770314149857,0.0377793734773877,6635,290,316,7241
116,21-03-22 06:29:52,0.11980566466818275,0.11980566466818275,0.6944352700906851,0.14737077200200474,5729,1117,395,7241
117,30-03-22 20:10:12,0.18961250296640336,0.18961250296640336,0.6335465879011244,0.21905005506366496,5262,1690,289,7241
118,25-03-22 17:51:50,0.014756798547850348,0.014756798547850348,0.8230223864713159,0.009762589915807559,6954,70,217,7241
119,20-03-22 22:14:10,0.006396368513360157,0.006396368513360157,0.7123705774264717,0.0033473506617352866,6819,40,382,7241
120,27-03-22 01:15:53,0.009802211602190672,0.009802211602190672,0.813354302523079,0.009025373797643248,6722,69,450,7241
121,17-03-22 19:08:27,0.11360638549734502,0.11360638549734502,0.6967601278267314,0.06259753642247934,6384,593,264,7241
122,31-03-22 00:16:52,0.07554225878833208,0.07554225878833208,0.7760037818507391,0.06501031178597028,6494,432,315,7241
123,28-03-22 08:06:05,0.016924362724613454,0.016924362724613454,0.7344323292950322,0.010291486345817369,6666,72,503,7241
124,25-03-22 20:18:15,0.060995184590690206,0.060995184590690206,0.7701899072117433,0.06393006965641387,6367,503,371,7241
125,27-03-22 19:58:10,0.09134715385148721,0.09134715385148721,0.712942747276223,0.05570323189754255,6437,328,476,7241
126,23-03-22 14:43:34,0.06330862533692723,0.06330862533692723,0.7862501813375113,0.07033450370696541,6457,550,234,7241
127,30-03-22 21:24:40,0.2080473051043295,0.2080473051043295,0.558499631242068,0.26199311077471044,4932,2006,303,7241
128,27-03-22 10:58:53,0.02496126699948356,0.02496126699948356,0.7676329192030144,0.02812430036190818,6598,225,418,7241
129,27-03-22 20:09:50,0.07877127899316992,0.07877127899316992,0.7203015471790734,0.050547973234261134,6435,329,477,7241
130,23-03-22 14:16:56,0.08884401817264008,0.08884401817264008,0.7546299241106154,0.10296896535254704,6207,806,228,7241
131,25-03-22 08:15:34,0.010516349372738647,0.010516349372738647,0.8398782957593207,0.00895003556035406,6904,69,268,7241
132,27-03-22 11:10:32,0.042326766772282684,0.042326766772282684,0.7594033538341413,0.04154850690742423,6497,325,419,7241
133,24-03-22 11:34:57,0.0269996625042187,0.0269996625042187,0.8120577556866309,0.026712130195740223,6774,210,257,7241
134,29-03-22 11:44:12,0.02426156792902987,0.02426156792902987,0.8122208439838939,0.013952446452214579,6923,104,214,7241
135,24-03-22 20:25:32,0.02726476139121057,0.02726476139121057,0.8234623103990161,0.028413044035255533,6779,219,243,7241
136,31-03-22 08:10:55,0.08903325703514205,0.08903325703514205,0.8134491463433349,0.04520510181984971,6669,341,231,7241
137,18-03-22 21:09:41,0.05182452102091937,0.05182452102091937,0.7714614955677642,0.028732115257846313,6761,214,266,7241
138,20-03-22 14:24:44,0.06703183841150291,0.06703183841150291,0.7525796711197659,0.054572055488469356,6530,370,341,7241
139,24-03-22 02:49:41,0.0851316101493953,0.0851316101493953,0.713395067216424,0.08362028089163767,6204,751,286,7241
140,28-03-22 04:40:51,0.12812663071838581,0.12812663071838581,0.694345271581547,0.0617296970613679,6306,439,496,7241
141,28-03-22 22:13:15,0.009929078014184398,0.009929078014184398,0.7806867373819034,0.0063362302258822565,6928,54,259,7241
142,31-03-22 03:30:22,0.0661026817823749,0.0661026817823749,0.7683309018481029,0.058600296044755,6407,453,381,7241
143,25-03-22 18:38:01,0.022511609125782355,0.022511609125782355,0.8216889863694041,0.0198207466639833,6873,141,227,7241
144,21-03-22 14:52:15,0.018511025692899048,0.018511025692899048,0.790104978602924,0.012940456630529003,6849,149,243,7241
