,date,idle_cpus,partially_idle_cpus,partially_free_mem,free_mem,allocated_nodes,idle_nodes,other_nodes,total_nodes
0,18-03-22 14:37:29,0.03312398703403566,0.03312398703403566,0.8213753238859648,0.035153785458620815,6709,289,243,7241
1,19-03-22 12:56:52,0.12036532170119957,0.12036532170119957,0.6520136122049195,0.06873714900816069,6532,405,304,7241
2,30-03-22 15:12:13,0.11924558912999392,0.11924558912999392,0.6622534178767543,0.14527013301543912,5866,1116,259,7241
3,27-03-22 16:32:06,0.022220681526675216,0.022220681526675216,0.7447534068972576,0.015167234850490015,6646,121,474,7241
4,29-03-22 09:14:21,0.03574705222739474,0.03574705222739474,0.7980666080438329,0.028670687091733836,6657,288,296,7241
5,23-03-22 21:06:34,0.01960453502496963,0.01960453502496963,0.8196439376319002,0.019989586931909522,6829,161,251,7241
6,26-03-22 09:33:27,0.017456190701286425,0.017456190701286425,0.8064974111651253,0.01665529588822048,6846,146,249,7241
7,27-03-22 19:39:55,0.08137801961667764,0.08137801961667764,0.7162362067763801,0.051751416267512,6481,286,474,7241
8,18-03-22 09:00:33,0.02193188688117149,0.02193188688117149,0.8000967274177284,0.01652257632000925,6841,191,209,7241
9,20-03-22 06:05:25,0.3035256300653148,0.3035256300653148,0.5976987894432252,0.18909065291691934,5579,1330,332,7241
10,30-03-22 07:48:28,0.03102152374444824,0.03102152374444824,0.784150539934174,0.018855587199520636,6720,178,343,7241
11,18-03-22 23:40:12,0.021690503626381075,0.021690503626381075,0.7722668304088549,0.017520766656656226,6790,179,272,7241
12,19-03-22 09:25:35,0.1361593462717058,0.1361593462717058,0.5978850489826677,0.08480827214985466,6471,473,297,7241
13,17-03-22 22:43:57,0.04900832600013538,0.04900832600013538,0.6842838263665595,0.012882752411575563,6562,410,269,7241
14,19-03-22 18:52:05,0.1846180081855389,0.1846180081855389,0.6452038305009581,0.09965014335151794,6315,614,312,7241
15,23-03-22 22:37:12,0.026170054703856284,0.026170054703856284,0.8178176825494388,0.029257252626559822,6753,230,258,7241
16,30-03-22 00:15:43,0.006818259298401118,0.006818259298401118,0.831290025133644,0.006908479643650404,6855,52,334,7241
17,19-03-22 22:21:36,0.27291659554129255,0.27291659554129255,0.626277734650579,0.1481531021792236,6009,912,320,7241
18,30-03-22 20:57:47,0.21198015765153574,0.21198015765153574,0.5814921379179692,0.2603715673357617,4933,2005,303,7241
19,27-03-22 19:48:15,0.09759817003431186,0.09759817003431186,0.6937365155716639,0.0749552246838598,6309,458,474,7241
20,27-03-22 20:56:21,0.008568950563746748,0.008568950563746748,0.7630869891011786,0.009270808849128996,6686,72,483,7241
21,27-03-22 18:55:13,0.026416273257428492,0.026416273257428492,0.7104181743014233,0.01571597044564741,6577,185,479,7241
22,28-03-22 00:20:30,0.0538774375195523,0.0538774375195523,0.7375704824712966,0.06373286657292572,6273,478,490,7241
23,29-03-22 13:12:49,0.029245473514168407,0.029245473514168407,0.7818976486312432,0.03088805421530745,6773,243,225,7241
24,23-03-22 12:00:42,0.031077254954833492,0.031077254954833492,0.8280216369185366,0.02726872970845068,6812,191,238,7241
25,25-03-22 15:50:23,0.010885834807456796,0.010885834807456796,0.8297398568657961,0.00804630576284417,6856,62,323,7241
26,26-03-22 05:34:35,0.0736610971969671,0.0736610971969671,0.7696090215578426,0.08721652187261228,6284,663,294,7241
27,20-03-22 15:20:03,0.010615199034981907,0.010615199034981907,0.8166439678427135,0.008210837918115528,6779,56,406,7241
28,30-03-22 04:01:21,0.04577128022953955,0.04577128022953955,0.7979241798168443,0.04179837192950858,6552,346,343,7241
29,21-03-22 22:18:23,0.010239253852392539,0.010239253852392539,0.7907907811802946,0.005750834217428273,6935,51,255,7241
30,18-03-22 08:00:03,0.09777389786119599,0.09777389786119599,0.7404539702067638,0.08378058967515833,6401,632,208,7241
31,18-03-22 14:01:01,0.032075280785186684,0.032075280785186684,0.8225299391483502,0.03719255700733174,6712,293,236,7241
32,27-03-22 21:34:34,0.005277411290882578,0.005277411290882578,0.7696298695563857,0.0055922621413242194,6714,42,485,7241
33,31-03-22 07:18:51,0.039783001808318265,0.039783001808318265,0.7618297160860351,0.020101845946972615,6751,152,338,7241
34,26-03-22 09:45:02,0.03456073441560633,0.03456073441560633,0.7864435340167595,0.03713736822538533,6693,303,245,7241
35,30-03-22 22:52:13,0.3397942903696663,0.3397942903696663,0.4483963716900236,0.19925255626626315,3857,3084,300,7241
36,28-03-22 21:29:32,0.014398702088825797,0.014398702088825797,0.7773571492223602,0.012314713420167139,6890,90,261,7241
37,19-03-22 08:18:54,0.16226222826086956,0.16226222826086956,0.6108994107664506,0.0978097151321434,6395,560,286,7241
38,21-03-22 22:27:07,0.008724764127016334,0.008724764127016334,0.7877036956292687,0.006647483379433757,6931,52,258,7241
39,20-03-22 22:40:42,0.01186545604622369,0.01186545604622369,0.7053578066711942,0.005594825339065133,6789,69,383,7241
