,date,idle_cpus,partially_idle_cpus,partially_free_mem,free_mem,allocated_nodes,idle_nodes,other_nodes,total_nodes
0,29-03-22 04:09:18,0.013073666384419983,0.013073666384419983,0.8180163589609694,0.010639469869004634,6883,74,284,7241
1,27-03-22 06:31:25,0.01728759967005774,0.01728759967005774,0.809493713746157,0.01417180230959942,6741,103,397,7241
2,22-03-22 03:27:39,0.01864285470842848,0.01864285470842848,0.7154099225760723,0.010306384563846933,6866,74,301,7241
3,18-03-22 06:54:37,0.04948984780176943,0.04948984780176943,0.7567906599648135,0.0550814319801692,6557,406,278,7241
4,20-03-22 12:13:11,0.17476891475522083,0.17476891475522083,0.6639330341596775,0.09061845656885556,6269,631,341,7241
5,19-03-22 01:49:15,0.15244171446024365,0.15244171446024365,0.6836438904191005,0.15559021864132672,5845,1117,279,7241
6,28-03-22 14:49:31,0.03369572557228712,0.03369572557228712,0.8064926186806227,0.0341399591524605,6760,244,237,7241
7,20-03-22 22:49:00,0.00474765197646816,0.00474765197646816,0.7112504970629683,0.002811575637287048,6835,22,384,7241
8,24-03-22 15:51:33,0.011272468772214888,0.011272468772214888,0.8358059570034878,0.010218357901173812,6884,77,280,7241
9,24-03-22 02:58:01,0.1284229766780625,0.1284229766780625,0.6903926578669328,0.14556531309034074,5751,1210,280,7241
10,23-03-22 15:21:42,0.019817997977755308,0.019817997977755308,0.843256872233793,0.010585236108015606,6926,78,237,7241
11,17-03-22 21:37:35,0.14728078784392026,0.14728078784392026,0.6691903361596694,0.15410879965020877,5839,1134,268,7241
12,27-03-22 22:01:13,0.014491690208019959,0.014491690208019959,0.7855467102262502,0.010496977268334208,6172,71,998,7241
13,31-03-22 05:08:56,0.07964993529932575,0.07964993529932575,0.7256421441105344,0.06762009355201304,6283,631,327,7241
14,20-03-22 20:49:31,0.02802806245271339,0.02802806245271339,0.7020695813681452,0.02974703143807819,6629,237,375,7241
15,26-03-22 11:01:23,0.057296238773718686,0.057296238773718686,0.7649802074784571,0.06872566594857064,6453,539,249,7241
16,19-03-22 15:18:21,0.2312519182893974,0.2312519182893974,0.6067049402216531,0.12736575212711537,6118,812,311,7241
17,19-03-22 11:36:17,0.20083097776112796,0.20083097776112796,0.6114041158098268,0.12104999466250686,6234,709,298,7241
18,18-03-22 19:12:18,0.009983755245701909,0.009983755245701909,0.8230966636448076,0.006651453834105078,6929,50,262,7241
19,22-03-22 21:55:19,0.0431095645123146,0.0431095645123146,0.7953554517173947,0.03854248022011408,6677,309,255,7241
