,date,idle_cpus,partially_idle_cpus,partially_free_mem,free_mem,allocated_nodes,idle_nodes,other_nodes,total_nodes
0,24-03-22 05:33:13,0.01090305759658687,0.01090305759658687,0.8259383792716066,0.008143480807615802,6895,63,283,7241
1,19-03-22 23:53:09,0.2816382252559727,0.2816382252559727,0.609561494050425,0.18498398639653127,5732,1190,319,7241
2,18-03-22 08:08:31,0.13117615467239527,0.13117615467239527,0.7244589702572402,0.10344934244973174,6098,936,207,7241
3,23-03-22 11:41:40,0.02915894151356818,0.02915894151356818,0.8251084043474474,0.03111183847555799,6760,242,239,7241
4,24-03-22 08:57:33,0.023039298363973688,0.023039298363973688,0.8128031628924225,0.016365909879838644,6838,151,252,7241
5,26-03-22 10:04:58,0.04289137110653663,0.04289137110653663,0.7736633683877802,0.049770178376161836,6600,397,244,7241
6,22-03-22 17:50:44,0.062481022907459265,0.062481022907459265,0.8080849294354838,0.033070244156642975,6771,227,243,7241
7,24-03-22 10:42:20,0.015960318531515725,0.015960318531515725,0.8273785939608969,0.011058682044693674,6851,135,255,7241
8,27-03-22 12:55:18,0.018480846808950797,0.018480846808950797,0.771974141135544,0.01939251109470698,6665,146,430,7241
9,28-03-22 02:38:15,0.05651387633024971,0.05651387633024971,0.7192567236601751,0.02895774867684168,6545,203,493,7241
10,25-03-22 05:05:49,0.016633354788441343,0.016633354788441343,0.7977359993753476,0.012243690838201276,6882,85,274,7241
11,26-03-22 15:56:16,0.010138342601383426,0.010138342601383426,0.7838029485076595,0.009141108379738505,6883,73,285,7241
12,26-03-22 08:56:53,0.11755771567436209,0.11755771567436209,0.7222301136120776,0.1410193435461672,5861,1135,245,7241
13,18-03-22 05:14:11,0.029049862716518084,0.029049862716518084,0.7866582986520448,0.0308147684331728,6718,245,278,7241
14,21-03-22 04:11:52,0.053501342697789715,0.053501342697789715,0.7063063780844104,0.042431367612511824,6442,408,391,7241
15,25-03-22 07:48:55,0.020043941186412034,0.020043941186412034,0.8383126268551903,0.018656488990896402,6816,161,264,7241
16,19-03-22 17:28:02,0.29491201746010093,0.29491201746010093,0.5715138583923954,0.16367514967477753,5924,1006,311,7241
17,20-03-22 08:23:20,0.3084422248067319,0.3084422248067319,0.5923176639421571,0.14824005219428874,5893,1015,333,7241
18,25-03-22 22:05:49,0.015382026253786605,0.015382026253786605,0.8171876156410672,0.013839852576291129,6893,120,228,7241
19,24-03-22 11:14:11,0.011003476558544572,0.011003476558544572,0.8292503234545632,0.009005822182137435,6907,76,258,7241
20,30-03-22 17:46:26,0.17993501218521527,0.17993501218521527,0.5799455964797242,0.20499324327803792,5324,1644,273,7241
21,26-03-22 13:09:11,0.010141987829614604,0.010141987829614604,0.7984204643926265,0.00810434234592173,6914,70,257,7241
22,24-03-22 00:09:49,0.029378951283004835,0.029378951283004835,0.8226535961745487,0.0214642923874958,6728,243,270,7241
23,27-03-22 16:18:51,0.06522793404461688,0.06522793404461688,0.6868978466696887,0.07619786660058311,6169,601,471,7241
