,date,idle_cpus,partially_idle_cpus,partially_free_mem,free_mem,allocated_nodes,idle_nodes,other_nodes,total_nodes
0,25-03-22 06:59:05,0.016953750169537502,0.016953750169537502,0.7740331574511271,0.01592472112564612,6828,118,295,7241
1,25-03-22 05:34:09,0.051959459459459456,0.051959459459459456,0.7601594763861864,0.05105352176216944,6550,430,261,7241
2,19-03-22 08:42:05,0.1540869801946505,0.1540869801946505,0.5924981673320484,0.0912635858342511,6378,571,292,7241
3,22-03-22 09:50:55,0.05808793868495361,0.05808793868495361,0.73430292233361,0.04462577953727944,6474,552,215,7241
4,30-03-22 19:41:25,0.1630598033861278,0.1630598033861278,0.6776284275028005,0.17219338053014416,5555,1330,356,7241
5,21-03-22 18:15:11,0.0630064829821718,0.0630064829821718,0.7223917646495079,0.06338736258799631,6482,508,251,7241
6,23-03-22 07:24:23,0.07711829994585814,0.07711829994585814,0.7666230659521875,0.08073609739749932,6325,649,267,7241
7,25-03-22 19:22:09,0.04061784897025172,0.04061784897025172,0.8006983582382174,0.046115277079266576,6663,352,226,7241
8,28-03-22 00:03:58,0.0339513688384875,0.0339513688384875,0.7563193713573128,0.039487187027390354,6447,301,493,7241
9,22-03-22 05:03:06,0.050491358861402914,0.050491358861402914,0.7336714710624936,0.029133992312623414,6790,176,275,7241
10,19-03-22 20:41:55,0.23633385654814715,0.23633385654814715,0.5929406932424864,0.1313585181465096,6100,826,315,7241
11,27-03-22 15:57:10,0.05428907982261641,0.05428907982261641,0.7050091138239859,0.05878175170696718,6275,494,472,7241
12,28-03-22 18:48:23,0.014274144563676858,0.014274144563676858,0.7738202666678078,0.014096408200291828,6881,107,253,7241
13,20-03-22 02:27:49,0.32315634722554615,0.32315634722554615,0.6191850526283017,0.1804570243281038,5739,1172,330,7241
14,31-03-22 08:24:26,0.10482405974567718,0.10482405974567718,0.7641472731561794,0.050809432625381845,6646,372,223,7241
15,24-03-22 09:46:32,0.05880965219735778,0.05880965219735778,0.7708746663363841,0.06552332335367703,6447,549,245,7241
16,30-03-22 20:46:04,0.27611459569418545,0.27611459569418545,0.5494703740220088,0.31350601794466687,4543,2408,290,7241
17,19-03-22 07:39:01,0.18875679347826088,0.18875679347826088,0.6062850969647681,0.14171724741791222,6057,898,286,7241
18,28-03-22 14:05:08,0.12352504888409413,0.12352504888409413,0.6100491605068593,0.1426978229710153,5944,1067,230,7241
19,30-03-22 08:23:32,0.06560235197593327,0.06560235197593327,0.7580506745367678,0.047987536647361176,6409,483,349,7241
20,23-03-22 00:34:10,0.013354574111107345,0.013354574111107345,0.8179210034682955,0.012056756817142798,6853,103,285,7241
21,25-03-22 00:11:52,0.013879485443466486,0.013879485443466486,0.843254972413177,0.008557184254554574,6894,64,283,7241
22,20-03-22 06:17:02,0.25520637417501624,0.25520637417501624,0.6551426409411097,0.13465813925122644,6048,861,332,7241
23,26-03-22 19:10:30,0.014465130526530751,0.014465130526530751,0.8049797502065513,0.01094981923523395,6852,77,312,7241
24,25-03-22 17:17:51,0.04185843383612726,0.04185843383612726,0.7963356015765666,0.040470351306828044,6685,343,213,7241
25,26-03-22 23:48:05,0.008957877461706783,0.008957877461706783,0.8218709380761305,0.008195529769005531,6824,61,356,7241
26,31-03-22 05:27:24,0.07467632289140164,0.07467632289140164,0.7863384414878987,0.03744233477458435,6621,262,358,7241
27,20-03-22 22:24:06,0.00474863218746774,0.00474863218746774,0.7134405247587169,0.002458901864086237,6833,24,384,7241
28,25-03-22 14:32:56,0.049773755656108594,0.049773755656108594,0.7951391767379412,0.040162250005768854,6670,325,246,7241
29,22-03-22 01:52:11,0.07473502421184518,0.07473502421184518,0.7087167912339408,0.030379183182946193,6308,661,272,7241
30,18-03-22 22:33:17,0.03368998442473082,0.03368998442473082,0.7492326764496396,0.03963559197100249,6667,307,267,7241
31,23-03-22 13:41:33,0.02053388090349076,0.02053388090349076,0.8341260180791076,0.017536610789507776,6845,171,225,7241
32,29-03-22 04:52:38,0.016121930567315833,0.016121930567315833,0.8093020043527702,0.016951171331494198,6829,128,284,7241
33,18-03-22 17:06:21,0.045980120359726824,0.045980120359726824,0.784971144308837,0.05106312907203931,6582,405,254,7241
34,21-03-22 03:27:12,0.06847758727535633,0.06847758727535633,0.6975869429386242,0.05750979122524705,6335,515,391,7241
35,23-03-22 14:59:35,0.05287085367907055,0.05287085367907055,0.8044574832979241,0.05402278777484834,6595,413,233,7241
36,22-03-22 18:17:28,0.022104481641468682,0.022104481641468682,0.8244869795227677,0.017875470053329685,6859,136,246,7241
37,28-03-22 04:04:22,0.11120773619034367,0.11120773619034367,0.700023912474374,0.05403759752928753,6369,377,495,7241
38,23-03-22 18:04:37,0.1325763956740002,0.1325763956740002,0.7698773566387014,0.07468928001433826,6466,539,236,7241
39,23-03-22 07:49:25,0.05986666215438763,0.05986666215438763,0.7514954641995752,0.021492091490831547,6572,401,268,7241
40,30-03-22 19:11:02,0.11764108466772741,0.11764108466772741,0.6818568405612759,0.09431119333362514,6092,874,275,7241
41,30-03-22 12:51:49,0.10386717959101033,0.10386717959101033,0.6555847625208463,0.11782929926386468,6090,902,249,7241
42,26-03-22 03:12:16,0.10777736574183326,0.10777736574183326,0.7287848202102504,0.12151385512198327,6058,947,236,7241
43,28-03-22 04:54:04,0.14492955296573318,0.14492955296573318,0.6883645511027611,0.06951131597150353,6217,528,496,7241
44,30-03-22 14:14:43,0.2033451596553472,0.2033451596553472,0.5977699982698458,0.25426057107079414,5029,1952,260,7241
45,28-03-22 15:53:22,0.02348276913693199,0.02348276913693199,0.77367369836883,0.025918969328662084,6788,197,256,7241
46,28-03-22 14:30:40,0.25002538156959625,0.25002538156959625,0.526103418459459,0.29110541567233233,4553,2442,246,7241
47,20-03-22 17:04:33,0.07003904377012124,0.07003904377012124,0.7134562652436117,0.05245162997221264,6483,413,345,7241
48,17-03-22 20:13:41,0.08656807336965718,0.08656807336965718,0.7136702358378966,0.07120668904577888,6419,554,268,7241
49,23-03-22 10:16:54,0.06002558577969297,0.06002558577969297,0.7879041673201901,0.05062065691041387,6637,378,226,7241
50,28-03-22 01:33:41,0.019274928675805443,0.019274928675805443,0.7459267440811206,0.01152411696742471,6668,76,497,7241
51,28-03-22 19:50:32,0.01710872646284673,0.01710872646284673,0.7793377742309552,0.011034439599655967,6905,83,253,7241
52,28-03-22 13:54:54,0.09965612568269167,0.09965612568269167,0.6859080155799285,0.09784326022283596,6210,801,230,7241
53,20-03-22 00:34:49,0.32473610494312166,0.32473610494312166,0.5634701813115245,0.239742603238317,5241,1674,326,7241
54,18-03-22 04:18:54,0.008401368610047765,0.008401368610047765,0.7635247167426282,0.005063411634770266,6931,34,276,7241
55,24-03-22 20:08:41,0.03464545699649501,0.03464545699649501,0.832146906600164,0.02952534418556983,6784,214,243,7241
56,22-03-22 00:49:11,0.00974520353263628,0.00974520353263628,0.7844057842380585,0.004855869993997084,6925,50,266,7241
57,20-03-22 11:41:41,0.21831130589604875,0.21831130589604875,0.6391357425556383,0.11414770171769964,6162,737,342,7241
58,21-03-22 15:10:50,0.014576374126935925,0.014576374126935925,0.7971501145125648,0.00792223621915259,6857,138,246,7241
59,27-03-22 16:38:44,0.028335873631702924,0.028335873631702924,0.7331953148287619,0.020014227219252185,6606,164,471,7241
60,28-03-22 23:45:09,0.012886859462201928,0.012886859462201928,0.8068390538630196,0.010899901524483347,6882,89,270,7241
61,20-03-22 08:10:00,0.233837312718068,0.233837312718068,0.6276947291729039,0.12037647899681746,6134,774,333,7241
62,23-03-22 18:23:50,0.151275226575924,0.151275226575924,0.7392167147453678,0.08760441755071734,6445,560,236,7241
63,21-03-22 13:46:45,0.015588700717147571,0.015588700717147571,0.8011970146528117,0.009916263247136809,6906,102,233,7241
64,21-03-22 23:51:20,0.015388778029559982,0.015388778029559982,0.7657286228873451,0.010154567532144908,6864,115,262,7241
65,25-03-22 19:47:41,0.013303170476415572,0.013303170476415572,0.8260593077021878,0.011969615104679539,6887,95,259,7241
66,25-03-22 07:07:21,0.05157496282276599,0.05157496282276599,0.7258887594941045,0.039437287533288234,6524,454,263,7241
67,30-03-22 18:33:25,0.06524241603466956,0.06524241603466956,0.736483530491317,0.06719610187721411,6431,534,276,7241
68,18-03-22 22:40:00,0.03460418500711045,0.03460418500711045,0.7402773456550452,0.04077715237833209,6658,316,267,7241
69,25-03-22 16:02:27,0.03647426631256934,0.03647426631256934,0.799858196556752,0.039341902888769036,6718,309,214,7241
70,29-03-22 22:43:33,0.01618975903614458,0.01618975903614458,0.8314601070705423,0.016985147020294994,6767,131,343,7241
71,30-03-22 01:24:23,0.015524241700501552,0.015524241700501552,0.8144737463673009,0.016652258437941516,6772,131,338,7241
72,29-03-22 09:11:00,0.023064138656174744,0.023064138656174744,0.808284836479854,0.02153921429462446,6779,166,296,7241
73,19-03-22 02:29:59,0.17036659877800409,0.17036659877800409,0.6603746846244539,0.1421001562269054,5883,1077,281,7241
74,17-03-22 20:10:19,0.09658975573448812,0.09658975573448812,0.7241435706786089,0.07845475369088688,6357,617,267,7241
75,21-03-22 09:14:11,0.11457938122995205,0.11457938122995205,0.6800240625631011,0.1283200152622778,5757,1079,405,7241
76,20-03-22 07:01:55,0.22521721283437093,0.22521721283437093,0.6696994739902499,0.11686415899875571,6164,744,333,7241
77,20-03-22 21:44:14,0.009181883833694419,0.009181883833694419,0.7460937535402125,0.004879798349498488,6822,39,380,7241
78,21-03-22 14:35:01,0.039538881585600164,0.039538881585600164,0.7945677146673663,0.030368410504734208,6776,223,242,7241
79,25-03-22 01:48:46,0.01572508218388857,0.01572508218388857,0.8427789834208559,0.012399599058022707,6851,100,290,7241
80,31-03-22 08:09:16,0.11030796126949972,0.11030796126949972,0.7885817032294526,0.06983944874088625,6485,537,219,7241
81,24-03-22 13:18:13,0.07353984393473634,0.07353984393473634,0.769499040272578,0.08698875992596267,6286,691,264,7241
82,27-03-22 09:04:21,0.022389599669830788,0.022389599669830788,0.8000831894271587,0.02059777823439146,6687,147,407,7241
83,23-03-22 09:43:39,0.025384328231581092,0.025384328231581092,0.821524392976505,0.014555276756520106,6831,105,305,7241
84,24-03-22 16:31:31,0.011502029769959404,0.011502029769959404,0.839021269695831,0.012929205251878429,6866,101,274,7241
85,30-03-22 08:31:52,0.07430446373641397,0.07430446373641397,0.7473256451475997,0.07400987361222025,6330,566,345,7241
86,26-03-22 00:38:09,0.01590135767947984,0.01590135767947984,0.8207170620849005,0.013176462959297206,6901,107,233,7241
87,25-03-22 06:29:02,0.09070256340702564,0.09070256340702564,0.7302195818389796,0.10875571509662771,6089,857,295,7241
88,21-03-22 09:53:13,0.06367713004484304,0.06367713004484304,0.7527038336756023,0.08044244284806314,6228,607,406,7241
89,17-03-22 19:25:49,0.1051848344438056,0.1051848344438056,0.7258966055662887,0.05259190116560501,6505,472,264,7241
90,30-03-22 12:49:58,0.09729401033748859,0.09729401033748859,0.6936990824305487,0.11155285742909302,6119,868,254,7241
91,28-03-22 00:23:47,0.051984154562513034,0.051984154562513034,0.7400350219326151,0.061507630906430265,6294,458,489,7241
92,26-03-22 06:13:03,0.17896766337437423,0.17896766337437423,0.6372122439375223,0.2156489373466111,5291,1681,269,7241
93,28-03-22 20:37:39,0.024079320113314446,0.024079320113314446,0.7685079481467864,0.021355392041592022,6826,168,247,7241
94,22-03-22 05:55:05,0.01104934924078091,0.01104934924078091,0.7250003091062708,0.008758521888158483,6894,68,279,7241
95,22-03-22 16:45:17,0.01804774571534395,0.01804774571534395,0.8194489280877406,0.015287400162110056,6893,120,228,7241
96,28-03-22 02:51:27,0.06415028700643591,0.06415028700643591,0.7133269568331646,0.03296103135266106,6513,234,494,7241
97,21-03-22 19:55:40,0.018814643440391944,0.018814643440391944,0.7633987865852709,0.012408194288124839,6791,124,326,7241
98,20-03-22 19:31:05,0.021299986258073382,0.021299986258073382,0.7039903470082599,0.01260167878873835,6716,152,373,7241
99,24-03-22 16:26:19,0.007039393529172871,0.007039393529172871,0.844875504277509,0.007161315596838874,6910,55,276,7241
100,18-03-22 17:27:01,0.011955855303494788,0.011955855303494788,0.7717276999203406,0.01185650201137719,6807,105,329,7241
101,20-03-22 05:45:30,0.28731662278152037,0.28731662278152037,0.6037790431117036,0.17255551484995205,5737,1172,332,7241
102,23-03-22 14:33:05,0.041513877207737596,0.041513877207737596,0.8057831602118379,0.04942958357062232,6627,387,227,7241
103,28-03-22 17:18:22,0.02383356897596445,0.02383356897596445,0.7627705583301702,0.021287844344833176,6810,202,229,7241
104,28-03-22 10:01:36,0.010846440902591289,0.010846440902591289,0.7324893500916145,0.011760923864579128,6624,99,518,7241
105,19-03-22 09:50:42,0.1670585829669768,0.1670585829669768,0.5722445935531256,0.10301939907103769,6313,624,304,7241
106,21-03-22 19:13:03,0.017049291019581365,0.017049291019581365,0.7598060250064587,0.010425553346598481,6881,110,250,7241
107,23-03-22 08:12:48,0.038894159100149074,0.038894159100149074,0.75245070699928,0.023134849053057772,6756,208,277,7241
108,18-03-22 15:17:23,0.010341681030112541,0.010341681030112541,0.8461629099631558,0.006967162313715325,6943,50,248,7241
109,30-03-22 21:53:07,0.10512028774049065,0.10512028774049065,0.6943281365902688,0.12369353844935865,5987,956,298,7241
110,24-03-22 06:46:29,0.03187129551227773,0.03187129551227773,0.8167589182203062,0.016786475821618418,6800,157,284,7241
111,25-03-22 04:14:04,0.02262029731468626,0.02262029731468626,0.78109432378284,0.021434820844556838,6785,178,278,7241
112,24-03-22 08:32:30,0.10435984759078801,0.10435984759078801,0.7184713656707556,0.11765651790222229,6028,967,246,7241
113,23-03-22 09:00:12,0.023065801418916648,0.023065801418916648,0.8165604995355751,0.01368849350103144,6913,110,218,7241
114,17-03-22 21:55:11,0.10800108305692818,0.10800108305692818,0.6943628408338792,0.09686410326096276,6237,735,269,7241
115,26-03-22 04:21:03,0.07349966284558328,0.07349966284558328,0.7704084153451324,0.08712440928887641,6326,678,237,7241
116,20-03-22 22:12:31,0.009115392583385125,0.009115392583385125,0.7144992094452882,0.004069610445839552,6754,66,421,7241
117,30-03-22 11:01:59,0.0617117874558601,0.0617117874558601,0.7552104171084376,0.05044387230668741,6452,569,220,7241
118,25-03-22 19:08:46,0.045968501817202856,0.045968501817202856,0.8044294963047574,0.04089874097499851,6698,317,226,7241
119,23-03-22 06:50:46,0.01702084461288576,0.01702084461288576,0.8227640963072672,0.01368176192484255,6863,111,267,7241
120,22-03-22 07:42:26,0.019279725739112727,0.019279725739112727,0.7610941903559151,0.010938681809891845,6861,89,291,7241
121,18-03-22 02:46:29,0.022735743570629893,0.022735743570629893,0.814040408006674,0.012312228785163519,6868,97,276,7241
122,20-03-22 00:19:50,0.30717994261511133,0.30717994261511133,0.5883523712772843,0.2256968514042203,5411,1505,325,7241
123,22-03-22 10:44:22,0.01657683311298688,0.01657683311298688,0.7960707573040228,0.011821061449964657,6846,97,298,7241
124,25-03-22 17:39:55,0.030085044875458,0.030085044875458,0.8076458064263463,0.02533338342254321,6830,194,217,7241
125,30-03-22 18:43:48,0.08717289007752463,0.08717289007752463,0.6941687029183843,0.09996172962525245,6240,726,275,7241
126,20-03-22 09:08:19,0.2799260830880843,0.2799260830880843,0.6281771550298604,0.14653685536976144,5908,996,337,7241
127,26-03-22 22:26:45,0.009519909919131948,0.009519909919131948,0.8143013840117467,0.008285320177170126,6842,63,336,7241
128,29-03-22 22:04:49,0.021000954588844947,0.021000954588844947,0.8328808351735453,0.021857161770203103,6726,177,338,7241
129,26-03-22 18:05:31,0.013018354860639021,0.013018354860639021,0.7839509344024352,0.010104382066773531,6869,73,299,7241
130,20-03-22 04:50:41,0.3142857142857143,0.3142857142857143,0.5965046314533647,0.16761600494183304,5848,1055,338,7241
131,27-03-22 06:21:26,0.016863000995981727,0.016863000995981727,0.8075431810152696,0.017634445370051335,6708,139,394,7241
132,27-03-22 16:47:07,0.016177081889981987,0.016177081889981987,0.7398404183547664,0.015187906003785107,6645,125,471,7241
133,24-03-22 21:17:38,0.06360078277886497,0.06360078277886497,0.7849378575356477,0.07173692089808421,6415,576,250,7241
134,19-03-22 14:24:37,0.22073008623334128,0.22073008623334128,0.5649302990397427,0.14169079232000992,5981,954,306,7241
135,22-03-22 08:13:26,0.02033760423022168,0.02033760423022168,0.7631547374170881,0.0134227182508157,6854,110,277,7241
136,27-03-22 01:19:12,0.025676185252476776,0.025676185252476776,0.8065451589045267,0.01659601922951426,6744,121,376,7241
137,22-03-22 01:19:48,0.010666395774075578,0.010666395774075578,0.7495347503087191,0.00431595024109692,6911,59,271,7241
138,21-03-22 06:34:56,0.12052925366962994,0.12052925366962994,0.693751816146591,0.14457241753559386,5724,1122,395,7241
139,31-03-22 07:47:29,0.05499488578247528,0.05499488578247528,0.8110901665788752,0.02896818230176214,6679,227,355,7261
140,24-03-22 07:04:42,0.05556863668471863,0.05556863668471863,0.7679125175479644,0.03702233164589271,6557,468,216,7241
141,24-03-22 11:59:48,0.0309514969453539,0.0309514969453539,0.8123587603133231,0.02745535385758073,6714,269,258,7241
142,21-03-22 05:24:52,0.2212462540043402,0.2212462540043402,0.5910959144191374,0.2548106474962089,4902,1945,394,7241
143,28-03-22 17:04:31,0.020146520146520148,0.020146520146520148,0.7655224974197552,0.021652912504843316,6802,174,265,7241
144,20-03-22 23:20:28,0.004437106593746775,0.004437106593746775,0.7133062427030991,0.0024132807738486044,6838,19,384,7241
145,18-03-22 10:14:29,0.04301473061142127,0.04301473061142127,0.7873104650282073,0.02394413159643827,6677,350,214,7241
146,30-03-22 05:21:40,0.03386667588208868,0.03386667588208868,0.8037978309792516,0.02822126711476445,6505,282,454,7241
147,18-03-22 04:59:06,0.045205015249068115,0.045205015249068115,0.7767353030297828,0.051031642070855164,6570,394,277,7241
148,24-03-22 01:23:18,0.01812464071957529,0.01812464071957529,0.8291190633166208,0.013615133248513364,6827,142,272,7241
149,21-03-22 04:53:15,0.09607985858375793,0.09607985858375793,0.6726895552466318,0.1038442130646577,6017,770,454,7241
150,30-03-22 20:08:32,0.18727328202868088,0.18727328202868088,0.6368239226478014,0.21662257489904996,5273,1679,289,7241
151,28-03-22 16:38:48,0.04520004072075741,0.04520004072075741,0.7434325043147966,0.0540960930074561,6541,430,270,7241
152,26-03-22 07:06:39,0.025566648677819753,0.025566648677819753,0.8300905678015299,0.024270717371260755,6800,202,239,7241
153,30-03-22 18:16:46,0.06156659555013715,0.06156659555013715,0.7488608764995671,0.0472407707053634,6487,476,278,7241
154,30-03-22 09:48:32,0.04239225442076246,0.04239225442076246,0.7692902651680266,0.0388586796426966,6727,298,216,7241
